,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-05-02,0,0,18.00,1.0,3,2,0,0,1,3.00
1,2021-05-06,0,0,9.00,1.0,1,0,0,0,1,2.00
2,2021-05-08,0,0,2.35,5.2,1,0,0,3,2,1.04
3,2021-05-13,0,0,1.42,5.0,3,0,0,4,6,1.18
4,2021-05-18,0,0,0.96,6.0,1,0,0,2,4,0.96
5,2021-05-23,0,0,1.52,5.0,6,2,0,3,3,1.14
6,2021-05-28,1,0,1.52,6.0,4,1,1,2,5,1.11
7,May,1,0,1.52,29.2,19,5,1,14,22,1.11
8,2021-06-03,0,0,2.12,4.1,8,3,1,2,6,1.26
9,2021-06-08,0,1,3.32,4.0,6,6,4,2,4,1.34
10,2021-06-13,0,1,4.01,4.2,7,5,3,3,5,1.43
11,2021-06-18,1,0,4.17,2.2,5,2,0,1,2,1.48
12,2021-06-22,0,0,3.97,2.1,0,0,0,0,2,1.41
13,2021-06-26,0,1,4.47,0.2,3,3,0,2,0,1.49
14,June,1,3,9.16,18.2,29,19,8,10,19,2.09
15,2021-07-01,0,1,4.99,4.0,4,5,3,3,3,1.51
16,2021-07-06,0,0,5.40,4.1,8,5,1,3,4,1.59
17,2021-07-17,0,0,5.03,6.0,2,1,0,3,5,1.52
18,2021-07-23,1,0,4.72,6.0,6,1,1,2,4,1.50
19,2021-07-28,0,0,4.58,6.0,5,2,0,1,3,1.46
20,July,1,1,4.78,26.1,25,14,5,12,19,1.41
21,2021-08-03,0,1,4.57,6.0,3,3,2,3,8,1.43
22,2021-08-08,0,0,4.43,4.2,4,1,1,4,4,1.44
23,2021-08-15,0,1,5.09,1.1,9,7,2,1,1,1.53
24,2021-08-21,1,0,4.94,6.1,1,2,1,2,9,1.46
25,2021-08-27,0,0,5.18,4.1,9,5,0,4,6,1.53
26,August,1,2,7.15,22.2,26,18,6,14,28,1.76
27,2021-09-02,0,0,5.16,2.0,1,1,0,2,3,1.53
28,2021-09-06,0,0,5.07,5.1,6,2,1,1,4,1.52
29,2021-09-12,0,0,4.99,5.1,4,2,0,1,6,1.49
30,2021-09-18,1,0,4.80,6.1,2,1,0,4,2,1.46
31,2021-09-26,1,0,4.52,7.0,2,0,0,1,6,1.40
32,September,2,0,2.08,26.0,15,6,1,9,21,0.92
33,2021-10-02,0,1,4.43,6.2,7,2,1,0,5,1.38
34,October,0,1,2.70,6.2,7,2,1,0,5,1.05
