,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-01,0,0,0.00,1.0,1,0,0,1,3,2.00
1,2021-04-04,1,0,0.00,1.0,0,0,0,0,2,1.00
2,2021-04-05,0,0,3.00,1.0,3,1,0,0,2,1.67
3,2021-04-10,0,0,2.45,0.2,0,0,0,0,2,1.36
4,2021-04-11,1,0,1.93,1.0,0,0,0,1,0,1.29
5,2021-04-13,0,0,1.59,1.0,0,0,0,0,1,1.06
6,2021-04-27,0,0,1.35,1.0,2,0,0,0,2,1.20
7,2021-04-28,0,0,1.29,0.1,0,0,0,0,0,1.14
8,2021-04-30,0,0,1.13,1.0,0,0,0,1,1,1.13
9,April,2,0,1.13,8.0,6,1,0,3,13,1.13
10,2021-05-02,0,0,4.50,0.0,1,3,0,2,0,1.50
11,2021-05-05,0,0,4.00,1.0,0,0,0,1,2,1.44
12,2021-05-08,0,0,3.48,1.1,0,0,0,1,2,1.35
13,2021-05-11,0,0,3.38,0.1,0,0,0,2,1,1.50
14,2021-05-12,1,0,3.09,1.0,1,0,0,1,1,1.54
15,2021-05-14,0,0,2.84,1.0,0,0,0,2,0,1.58
16,2021-05-18,0,0,4.05,0.2,1,2,1,0,2,1.58
17,2021-05-22,0,0,3.77,1.0,1,0,0,1,1,1.60
18,2021-05-23,0,0,3.60,0.2,0,0,0,0,0,1.53
19,2021-05-25,0,0,3.38,1.0,0,0,0,0,2,1.44
20,2021-05-27,1,0,3.71,1.0,1,1,0,3,1,1.59
21,2021-05-29,0,0,3.63,0.1,1,0,0,1,1,1.67
22,May,2,0,5.79,9.1,6,6,1,14,13,2.14
23,2021-06-04,0,0,3.50,0.2,0,0,0,0,0,1.61
24,2021-06-05,0,0,3.66,1.2,2,1,1,1,1,1.63
25,2021-06-08,0,0,3.48,1.0,0,0,0,1,0,1.60
26,2021-06-10,1,0,3.32,1.0,0,0,0,3,1,1.66
27,2021-06-16,0,0,3.04,2.0,0,0,0,0,4,1.52
28,2021-06-19,0,0,2.92,1.0,0,0,0,0,1,1.46
29,2021-06-22,0,0,2.81,1.0,0,0,0,0,2,1.40
30,2021-06-23,0,0,2.70,1.0,1,0,0,1,1,1.43
31,2021-06-25,0,0,2.57,1.1,1,0,0,1,2,1.43
32,2021-06-27,0,0,2.79,1.0,2,1,0,0,2,1.45
33,2021-06-29,0,0,3.26,1.1,2,2,1,1,1,1.48
34,June,1,0,2.77,13.0,8,4,2,8,15,1.23
35,2021-07-02,0,0,4.06,0.2,1,3,0,2,1,1.55
36,2021-07-05,0,0,4.22,1.0,1,1,1,0,1,1.53
37,2021-07-09,0,0,4.09,1.0,1,0,0,2,2,1.58
38,2021-07-11,0,0,4.54,0.2,4,2,0,0,1,1.66
39,2021-07-17,1,0,4.41,1.0,0,0,0,0,1,1.62
40,2021-07-20,0,0,4.33,0.2,0,0,0,2,0,1.64
41,2021-07-26,0,0,4.21,1.0,0,0,0,3,1,1.68
42,2021-07-27,0,0,4.10,1.0,0,0,0,0,2,1.63
43,2021-07-31,0,1,4.30,0.1,1,1,0,1,0,1.67
44,July,1,1,8.59,7.1,8,7,1,10,9,2.45
45,2021-08-02,0,0,4.70,0.2,2,2,0,2,1,1.75
46,2021-08-03,0,0,4.58,1.0,0,0,0,0,2,1.70
47,2021-08-05,0,0,4.46,1.0,3,0,0,1,0,1.76
48,2021-08-07,0,0,4.35,1.0,0,0,0,1,2,1.74
49,2021-08-26,0,0,4.32,0.1,1,0,0,0,0,1.75
50,2021-08-28,0,0,4.22,1.0,0,0,0,0,2,1.71
51,2021-08-30,0,0,4.12,1.0,1,0,0,1,2,1.72
52,2021-08-31,0,0,4.03,1.0,1,0,0,0,1,1.70
53,August,0,0,2.57,7.0,8,2,0,5,10,1.86
54,2021-09-05,0,0,4.00,0.1,0,0,0,1,0,1.71
55,2021-09-08,0,0,3.91,1.0,0,0,0,0,1,1.67
56,2021-09-09,0,0,3.83,1.0,1,0,0,0,0,1.66
57,2021-09-11,0,0,3.80,0.1,0,0,0,0,0,1.65
58,2021-09-12,0,0,3.78,0.1,0,0,0,0,0,1.64
59,2021-09-15,0,0,4.13,0.1,1,2,1,0,0,1.65
60,2021-09-17,0,0,4.04,1.0,0,0,0,1,1,1.63
61,2021-09-18,0,0,4.01,0.1,0,0,0,0,1,1.62
62,2021-09-21,0,0,3.91,1.1,0,0,0,0,1,1.58
63,2021-09-22,1,0,3.88,0.1,0,0,0,0,0,1.57
64,2021-09-23,0,0,3.81,1.0,0,0,0,1,0,1.56
65,2021-09-26,0,0,4.05,1.1,1,2,0,4,1,1.61
66,2021-09-29,0,0,4.36,0.1,2,2,0,0,1,1.64
67,2021-09-30,0,0,4.28,1.0,0,0,0,0,0,1.61
68,September,1,0,5.40,10.0,5,6,1,7,6,1.20
69,2021-10-03,0,0,4.20,1.0,1,0,0,0,2,1.60
70,October,0,0,0.00,1.0,1,0,0,0,2,1.00
