,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-24,0,0,0.00,2.0,0,0,0,0,2,0.00
1,2020-07-27,0,0,0.00,1.0,1,0,0,0,1,0.33
2,2020-07-31,0,0,0.00,2.2,3,0,0,0,3,0.71
3,July,0,0,0.00,5.2,4,0,0,0,6,0.71
4,2020-08-04,0,0,0.00,0.2,1,0,0,1,0,0.95
5,2020-08-08,0,0,0.00,1.0,2,0,0,1,0,1.23
6,2020-08-10,0,0,0.96,2.0,3,1,0,2,2,1.50
7,2020-08-13,0,0,0.73,3.0,4,0,0,0,2,1.46
8,2020-08-15,0,0,0.68,1.0,0,0,0,0,2,1.35
9,2020-08-18,0,0,1.26,1.0,1,1,1,0,1,1.33
10,2020-08-20,0,0,1.17,1.0,0,0,0,0,2,1.24
11,2020-08-23,0,0,1.08,1.1,1,0,0,0,0,1.20
12,2020-08-25,1,0,0.98,1.2,1,0,0,1,2,1.20
13,2020-08-29,0,0,0.90,1.2,2,0,0,2,3,1.30
14,2020-08-31,0,0,0.86,1.0,1,0,0,0,3,1.29
15,August,1,0,1.17,15.1,16,2,1,7,17,1.50
16,2020-09-03,0,1,2.05,1.0,2,3,2,3,1,1.45
17,2020-09-05,0,0,3.18,0.2,4,3,0,2,0,1.68
18,2020-09-08,0,0,3.04,1.0,1,0,0,1,0,1.69
19,2020-09-11,0,0,2.84,1.2,0,0,0,0,2,1.58
20,2020-09-13,0,0,2.73,1.0,1,0,0,0,0,1.56
21,2020-09-16,0,0,2.70,0.1,0,0,0,0,0,1.54
22,2020-09-17,0,0,3.25,1.0,2,2,0,1,1,1.59
23,2020-09-20,0,0,3.14,1.0,0,0,0,1,2,1.57
24,2020-09-24,0,0,3.38,0.2,1,1,0,1,0,1.60
25,2020-09-26,0,0,3.26,1.0,2,0,0,0,1,1.62
26,September,0,1,8.68,9.1,13,9,2,9,7,2.36
