,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-06-22,1,0,0.00,6.0,2,0,0,3,6,0.83
1,June,1,0,0.00,6.0,2,0,0,3,6,0.83
2,2019-08-05,0,1,0.75,6.0,3,1,0,1,7,0.75
3,2019-08-11,0,0,1.00,6.0,4,1,0,0,5,0.72
4,2019-08-16,0,1,1.50,6.0,8,2,0,2,4,0.96
5,2019-08-22,0,1,1.82,5.2,4,2,0,0,3,0.91
6,2019-08-28,1,0,1.96,7.0,6,2,1,0,5,0.90
7,August,1,3,2.35,30.2,25,8,1,3,24,0.91
8,2019-09-02,1,0,1.94,5.0,7,1,0,3,4,1.03
9,2019-09-07,0,0,1.93,5.0,3,1,1,3,4,1.05
10,2019-09-18,0,0,1.82,7.2,4,1,0,1,4,0.99
11,2019-09-26,0,1,2.34,3.1,3,4,2,3,4,1.04
12,September,1,1,3.00,21.0,17,7,3,10,16,1.29
