,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-06-23,0,0,4.15,1,0,4.1,3,2,2,1,2,4,1.15
1,2021-06-29,0,0,4.82,1,0,5.0,5,3,3,1,2,8,1.29
2,June,0,0,4.82,2,0,9.1,8,5,5,2,4,12,1.29
3,2021-07-05,0,0,3.77,1,0,5.0,2,1,1,1,2,7,1.12
4,2021-07-10,0,0,3.50,1,0,3.2,4,1,1,0,3,7,1.28
5,2021-07-17,0,0,2.63,1,0,6.0,7,0,0,0,0,2,1.25
6,2021-07-23,1,0,2.10,1,0,6.0,2,0,0,0,1,5,1.10
7,2021-07-28,0,0,2.04,1,0,5.1,5,1,1,1,1,6,1.10
8,July,1,0,1.04,5,0,26.0,20,3,3,2,7,27,1.04
9,2021-08-02,0,1,2.68,1,0,5.0,6,5,4,1,0,4,1.12
10,2021-08-07,0,1,3.20,1,0,4.2,5,4,4,2,1,5,1.13
11,2021-08-13,0,0,3.42,1,0,5.0,6,3,3,0,1,6,1.16
12,2021-08-18,0,0,3.21,1,0,6.0,5,1,1,0,2,6,1.16
13,2021-08-24,0,1,4.07,1,0,3.2,11,7,7,4,0,5,1.27
14,2021-08-29,1,0,4.04,1,0,5.0,1,2,2,1,3,5,1.24
15,August,1,3,6.44,6,0,29.1,34,22,21,8,7,31,1.40
16,2021-09-04,0,1,4.20,1,0,6.0,7,4,4,2,1,8,1.25
17,2021-09-10,1,0,4.06,1,0,7.0,4,2,2,1,1,10,1.20
18,2021-09-15,0,1,4.57,1,0,3.0,9,6,6,1,2,3,1.29
19,2021-09-24,0,1,4.78,1,0,4.0,5,4,4,3,4,2,1.33
20,September,1,3,7.20,4,0,20.0,25,16,16,7,8,23,1.65
21,2021-10-01,1,0,4.52,1,0,5.0,1,0,0,0,1,6,1.28
22,October,1,0,0.00,1,0,5.0,1,0,0,0,1,6,0.40
