,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-03-30,0,1,1.80,5.0,3,1,0,0,5,0.60
1,March,0,1,1.80,5.0,3,1,0,0,5,0.60
2,2019-04-05,0,0,1.80,5.0,1,1,1,1,1,0.50
3,2019-04-10,1,0,1.69,6.0,5,1,1,0,6,0.63
4,2019-04-16,0,1,3.60,4.0,7,5,1,1,7,0.90
5,2019-04-23,1,0,3.60,5.0,4,2,0,5,4,1.08
6,2019-04-29,0,1,3.23,5.2,4,1,1,3,3,1.11
7,April,2,2,3.51,25.2,21,10,4,10,21,1.21
8,2019-05-05,0,0,3.47,5.2,7,3,1,3,0,1.21
9,2019-05-12,0,1,4.14,5.0,8,5,2,1,5,1.28
10,2019-05-18,0,1,4.96,4.0,8,6,4,1,2,1.37
11,May,0,2,8.59,14.2,23,14,7,5,7,1.91
12,2019-06-01,0,1,5.40,3.0,6,4,0,1,1,1.43
13,2019-06-07,0,0,5.02,3.2,3,0,0,0,3,1.38
14,2019-06-16,0,0,6.41,1.1,11,9,1,1,1,1.58
15,June,0,1,14.63,8.0,20,13,1,2,5,2.75
16,2019-08-28,0,0,6.37,0.1,0,0,0,0,0,1.57
17,August,0,0,0.00,0.1,0,0,0,0,0,0.00
18,2019-09-02,0,0,6.55,1.1,3,2,0,0,2,1.58
19,2019-09-09,0,0,6.43,1.0,0,0,0,0,1,1.55
20,2019-09-12,0,0,6.47,1.0,2,1,0,0,1,1.56
21,2019-09-20,0,0,6.79,0.0,1,2,0,2,0,1.61
22,September,0,0,13.50,3.1,6,5,0,2,4,2.40
