,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-04,1,0,1.29,7.0,3,1,0,1,6,0.57
1,2021-04-10,1,0,2.84,5.2,9,3,1,0,3,1.03
2,2021-04-15,0,0,3.86,6.0,7,4,2,2,6,1.18
3,2021-04-20,1,0,2.81,7.0,1,0,0,1,11,0.94
4,2021-04-26,0,0,3.23,5.0,4,3,0,2,6,0.98
5,April,3,0,3.23,30.2,24,11,3,6,32,0.98
6,2021-05-02,1,0,2.87,7.0,4,1,1,0,10,0.90
7,2021-05-07,0,1,3.59,5.0,8,5,2,0,4,0.98
8,2021-05-12,1,0,3.26,7.0,2,1,0,1,6,0.91
9,2021-05-18,1,0,3.04,6.2,3,1,0,0,8,0.85
10,2021-05-23,1,0,3.03,6.0,3,2,1,0,10,0.82
11,2021-05-29,0,1,3.61,5.0,11,6,1,2,5,0.95
12,May,4,2,3.93,36.2,31,16,5,3,43,0.93
13,2021-06-04,1,0,3.48,5.0,4,1,1,2,5,0.97
14,2021-06-10,1,0,3.56,6.0,6,3,1,0,5,0.97
15,2021-06-15,0,0,3.54,5.2,6,2,1,2,5,1.00
16,2021-06-21,0,1,3.99,4.0,6,6,2,4,5,1.07
17,2021-06-26,0,0,3.95,5.1,5,2,1,1,12,1.07
18,June,2,1,4.85,26.0,27,14,6,9,32,1.38
19,2021-07-02,1,0,3.81,6.0,3,1,0,3,3,1.07
20,2021-07-08,1,0,3.64,7.0,6,1,1,2,9,1.07
21,2021-07-16,1,0,3.78,5.2,7,4,1,1,3,1.09
22,2021-07-21,0,0,3.63,7.0,3,1,1,1,5,1.06
23,2021-07-27,0,0,3.54,5.2,6,1,0,0,5,1.06
24,July,3,0,2.30,31.1,25,8,3,7,25,1.02
25,2021-08-01,1,0,3.40,5.0,4,0,0,0,7,1.05
26,2021-08-07,0,0,3.41,5.0,6,2,0,3,5,1.08
27,2021-08-13,0,0,3.29,5.0,2,0,0,2,5,1.07
28,2021-08-24,1,0,3.17,5.0,1,0,0,2,4,1.05
29,2021-08-30,1,0,3.17,6.0,4,2,2,0,7,1.04
30,August,3,0,1.38,26.0,17,4,2,7,28,0.92
31,2021-09-04,1,0,3.11,5.2,8,1,0,0,8,1.05
32,2021-09-10,1,0,2.98,7.0,3,0,0,1,7,1.03
33,2021-09-15,1,0,2.99,5.0,3,2,0,2,5,1.03
34,2021-09-21,0,0,3.10,6.0,7,4,0,0,5,1.03
35,2021-09-26,1,0,3.01,5.0,5,0,0,1,3,1.04
36,September,4,0,2.20,28.2,26,7,0,4,28,1.05
37,2021-10-02,1,0,2.96,6.1,1,1,0,2,7,1.02
38,October,1,0,1.42,6.1,1,1,0,2,7,0.47
