,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-03-28,0,0,1.59,1,0,5.2,2,1,1,0,3,8,0.88
1,March,0,0,1.59,1,0,5.2,2,1,1,0,3,8,0.88
2,2019-04-03,0,1,1.42,1,0,7.0,1,1,1,0,4,9,0.79
3,2019-04-09,1,0,0.92,1,0,7.0,2,0,0,0,1,8,0.66
4,2019-04-15,0,0,1.46,1,0,5.0,4,2,2,0,5,7,0.89
5,2019-04-20,1,0,1.47,1,0,6.0,4,1,1,1,1,9,0.88
6,2019-04-25,1,0,1.23,1,0,6.0,8,0,0,0,0,2,0.95
7,2019-04-30,0,0,1.45,1,0,6.2,5,2,2,1,3,7,0.99
8,April,3,1,1.43,6,0,37.2,24,6,6,2,14,42,1.01
9,2019-05-05,0,0,1.97,1,0,7.0,4,4,4,1,2,9,0.97
10,2019-05-10,1,0,1.76,1,0,6.0,2,0,0,0,5,11,0.99
11,2019-05-16,1,0,1.90,1,0,5.1,2,2,2,0,1,6,0.96
12,2019-05-22,0,0,2.38,1,0,2.2,5,4,4,2,3,2,1.04
13,2019-05-27,0,0,2.33,1,0,5.1,6,3,1,0,4,4,1.11
14,May,2,0,3.76,5,0,26.1,19,13,11,3,15,32,1.29
15,2019-06-04,1,0,2.26,1,0,6.0,2,1,1,1,4,8,1.10
16,2019-06-11,0,0,2.20,1,0,6.0,4,1,1,1,2,6,1.09
17,2019-06-17,1,0,2.26,1,0,6.0,2,2,2,0,6,7,1.11
18,2019-06-22,0,1,2.56,1,0,3.2,5,6,4,1,5,6,1.17
19,2019-06-29,0,1,2.47,1,0,7.0,3,1,1,1,3,6,1.15
20,June,2,2,2.83,5,0,28.2,16,11,9,4,20,33,1.26
21,2019-07-04,1,0,2.29,1,0,7.2,1,0,0,0,1,9,1.08
22,2019-07-15,1,0,2.41,1,0,6.0,7,3,3,1,3,10,1.12
23,2019-07-20,0,0,2.36,1,0,6.0,5,1,1,1,1,4,1.11
24,2019-07-26,0,1,2.71,1,0,5.0,8,6,6,2,2,6,1.15
25,2019-07-31,1,0,2.63,1,0,7.0,6,1,1,0,0,7,1.13
26,July,3,1,3.13,5,0,31.2,27,11,11,4,7,36,1.07
27,2019-08-05,1,0,2.63,1,0,7.0,3,2,2,2,1,13,1.10
28,2019-08-11,0,0,2.69,1,0,6.2,7,3,3,0,1,8,1.11
29,2019-08-16,0,1,3.10,1,0,4.1,9,8,8,3,0,3,1.14
30,2019-08-21,1,0,3.04,1,0,6.0,5,1,1,0,0,4,1.12
31,2019-08-27,1,0,3.21,1,0,6.0,7,5,5,1,2,11,1.14
32,August,3,1,5.70,5,0,30.0,31,19,19,6,4,39,1.17
33,2019-09-01,1,0,3.25,1,0,6.0,5,3,3,1,3,8,1.14
34,2019-09-07,0,1,3.21,1,0,7.2,3,2,2,0,3,10,1.13
35,2019-09-13,1,0,3.22,1,0,5.0,4,2,2,0,3,3,1.14
36,2019-09-20,0,1,3.25,1,0,7.0,3,3,3,2,3,7,1.13
37,2019-09-26,0,1,3.40,1,0,5.0,5,5,5,0,4,8,1.14
38,September,2,3,4.40,5,0,30.2,20,15,15,3,16,36,1.17
