,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-01,0,0,40.50,1.1,9,6,0,2,0,8.25
1,2021-04-08,0,1,19.29,3.1,6,4,2,3,3,4.29
2,2021-04-14,1,0,9.58,5.2,4,1,0,1,5,2.42
3,2021-04-20,0,1,12.00,1.2,3,5,0,3,1,2.58
4,2021-04-26,1,0,9.00,6.0,8,2,0,2,4,2.28
5,April,2,2,9.00,18.0,30,18,2,11,13,2.28
6,2021-05-02,0,1,8.06,4.1,6,2,2,1,3,2.15
7,2021-05-07,0,1,7.31,6.0,5,3,1,1,6,1.91
8,2021-05-14,1,0,6.75,5.0,5,2,0,3,7,1.86
9,2021-05-19,0,0,6.52,5.1,8,3,1,1,4,1.84
10,2021-05-25,1,0,5.72,7.0,4,1,0,4,7,1.73
11,2021-05-30,1,0,5.68,5.0,5,3,1,4,6,1.74
12,May,3,2,3.86,32.2,33,14,5,14,33,1.44
13,2021-06-04,1,0,5.50,5.0,7,2,1,0,5,1.71
14,2021-06-09,0,1,5.75,5.1,8,5,0,4,4,1.75
15,2021-06-14,0,1,6.14,5.0,8,6,1,1,5,1.76
16,2021-06-19,0,1,6.34,5.0,5,5,1,3,4,1.75
17,2021-06-24,0,1,6.39,5.0,9,4,2,4,3,1.80
18,2021-06-29,0,0,6.67,5.0,10,6,0,5,0,1.88
19,June,1,4,8.31,30.1,47,28,5,17,21,2.11
20,2021-07-04,0,1,6.39,6.1,5,2,1,2,7,1.82
21,2021-07-09,0,0,5.97,7.2,4,1,0,4,9,1.76
22,2021-07-21,1,0,5.84,6.2,6,3,0,2,6,1.72
23,2021-07-27,0,0,5.55,7.0,4,1,1,2,4,1.67
24,July,1,1,2.28,27.2,19,7,2,10,26,1.05
25,2021-08-01,0,1,5.64,3.0,7,3,1,0,3,1.68
26,2021-08-07,0,1,5.79,5.0,7,5,1,5,5,1.71
27,2021-08-14,0,1,5.62,6.2,6,2,0,2,8,1.69
28,2021-08-20,1,0,5.43,6.0,4,1,1,1,8,1.65
29,2021-08-26,0,0,5.39,4.1,5,2,1,4,3,1.66
30,August,1,3,4.68,25.0,29,13,4,12,27,1.64
