,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-04-30,0,0,6.23,1,0,4.1,4,3,3,1,1,6,1.15
1,April,0,0,6.23,1,0,4.1,4,3,3,1,1,6,1.15
2,2019-05-07,1,0,4.66,1,0,5.1,4,2,2,0,1,7,1.03
3,2019-05-12,0,1,5.65,1,0,4.2,5,4,4,3,4,6,1.33
4,2019-05-18,1,0,3.80,1,0,7.0,3,0,0,0,1,5,1.08
5,2019-05-24,0,0,3.42,1,0,5.0,3,1,1,1,2,5,1.06
6,2019-05-29,0,0,3.06,1,0,6.0,3,1,1,1,0,5,0.96
7,May,2,1,2.57,5,0,28.0,18,8,8,5,8,28,0.93
8,2019-06-04,0,1,3.52,1,0,6.0,7,4,4,1,1,8,1.02
9,2019-06-10,0,0,3.65,1,0,6.0,5,3,3,0,0,5,0.99
10,2019-06-16,0,1,3.93,1,0,6.0,6,4,4,2,0,7,0.99
11,2019-06-21,0,1,3.88,1,0,5.1,4,2,2,1,3,3,1.02
12,2019-06-27,1,0,3.79,1,0,6.0,3,2,2,2,1,6,0.99
13,June,1,3,4.60,5,0,29.1,25,15,15,6,5,29,1.02
14,2019-07-04,0,1,4.43,1,0,3.1,7,6,6,1,3,6,1.09
15,2019-07-15,0,0,4.75,1,0,1.1,2,3,3,0,6,2,1.19
16,2019-07-20,0,0,4.67,1,0,5.0,4,2,2,0,1,6,1.18
17,2019-07-25,0,1,5.15,0,0,2.0,5,5,5,1,1,2,1.23
18,2019-07-30,1,0,4.76,1,0,6.0,4,0,0,0,1,7,1.20
19,July,1,2,8.15,4,0,17.2,22,16,16,2,12,23,1.92
20,2019-08-13,0,0,4.86,1,0,4.0,6,3,3,0,3,2,1.25
21,2019-08-18,1,0,4.58,1,0,7.0,5,1,1,0,1,8,1.22
22,August,1,0,3.27,2,0,11.0,11,4,4,0,4,10,1.36
