,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-04-15,0,0,2.57,1,0,7.0,5,2,2,1,0,6,0.71
1,2019-04-21,0,0,2.77,1,0,6.0,2,2,2,1,4,7,0.85
2,2019-04-27,1,0,2.25,1,0,7.0,4,1,1,0,0,8,0.75
3,April,1,0,2.25,3,0,20.0,11,5,5,2,4,21,0.75
4,2019-05-03,0,0,2.77,1,0,6.0,6,3,3,2,1,6,0.85
5,2019-05-08,1,0,3.31,1,0,6.2,9,4,4,1,1,4,0.98
6,2019-05-14,1,0,3.40,1,0,7.0,5,3,3,2,1,5,0.96
7,2019-05-21,1,0,3.33,1,0,6.1,6,2,2,0,1,8,0.98
8,2019-05-27,1,0,3.46,1,0,6.0,10,3,3,1,1,5,1.08
9,May,4,0,4.22,5,0,32.0,36,15,15,6,5,28,1.28
10,2019-06-01,0,0,3.05,1,0,7.0,6,1,0,0,0,6,1.05
11,2019-06-07,0,1,3.00,1,0,7.0,6,2,2,0,1,4,1.05
12,2019-06-13,1,0,3.13,1,0,6.0,7,3,3,2,2,8,1.08
13,2019-06-18,1,0,2.85,1,0,7.0,3,0,0,0,2,6,1.05
14,2019-06-24,0,0,3.07,1,0,6.0,7,4,4,2,1,2,1.07
15,2019-06-29,0,1,3.23,1,0,7.0,7,5,4,1,0,7,1.07
16,June,2,2,2.93,6,0,40.0,36,15,13,5,6,33,1.05
17,2019-07-05,0,0,3.09,1,0,7.0,5,2,1,0,1,9,1.05
18,2019-07-15,1,0,3.00,1,0,6.0,4,1,1,1,2,7,1.05
19,2019-07-20,0,0,2.84,1,0,6.0,2,0,0,0,1,10,1.02
20,2019-07-27,1,0,2.85,1,0,6.0,3,2,2,0,3,9,1.02
21,July,2,0,1.44,4,0,25.0,14,5,4,1,7,35,0.84
22,2019-08-01,1,0,2.85,1,0,6.0,6,2,2,1,5,5,1.06
23,2019-08-06,1,0,2.77,1,0,7.0,4,1,1,0,1,9,1.04
24,2019-08-14,1,0,2.63,1,0,7.0,2,0,0,0,0,10,1.00
25,2019-08-20,1,0,2.71,1,0,6.0,6,3,3,3,3,6,1.02
26,2019-08-25,0,1,2.76,1,0,7.0,4,3,3,3,0,12,1.00
27,2019-08-31,0,1,2.96,1,0,5.0,5,5,5,2,2,6,1.01
28,August,4,2,3.32,6,0,38.0,27,14,14,9,11,48,1.00
29,2019-09-06,0,1,3.06,1,0,4.0,7,3,3,1,3,6,1.05
30,2019-09-13,1,0,3.05,1,0,6.1,4,2,2,1,3,5,1.05
31,2019-09-20,1,0,3.15,1,0,6.0,8,4,4,3,1,5,1.07
32,2019-09-26,1,0,3.05,1,0,6.0,2,0,0,0,1,7,1.05
33,2019-09-29,0,0,3.03,0,0,1.0,0,0,0,0,0,1,1.04
34,September,3,1,3.47,4,0,23.1,21,9,9,5,8,24,1.24
