,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-01,0,0,4.50,1,0,6.0,6,3,3,1,1,6,1.17
1,2021-04-06,0,0,3.75,1,0,6.0,4,2,2,2,2,10,1.08
2,2021-04-13,0,1,3.32,1,0,7.0,5,3,2,0,2,6,1.05
3,2021-04-19,0,1,4.50,1,0,5.0,7,5,5,1,2,6,1.21
4,2021-04-25,0,0,4.20,1,0,6.0,3,2,2,1,1,6,1.10
5,April,0,2,4.20,5,0,30.0,25,15,14,5,8,34,1.10
6,2021-05-02,0,1,4.00,1,0,6.0,5,2,2,0,1,6,1.08
7,2021-05-08,0,1,5.03,1,0,3.1,5,6,6,0,1,3,1.14
8,2021-05-15,0,1,6.02,1,0,4.0,8,7,7,2,2,3,1.27
9,2021-05-23,0,0,6.50,1,0,2.1,5,4,4,2,1,2,1.34
10,2021-05-31,0,1,6.49,1,0,5.2,5,4,4,3,2,5,1.32
11,May,0,4,9.70,5,0,21.1,28,23,23,7,7,19,1.64
12,2021-06-07,1,0,6.16,1,0,5.2,6,2,2,1,0,2,1.30
13,2021-06-14,0,1,6.98,1,0,2.1,5,7,7,1,2,3,1.37
14,2021-06-20,0,0,6.68,1,0,4.0,4,2,1,0,3,2,1.39
15,2021-06-28,0,0,6.78,1,0,1.2,4,2,2,1,0,0,1.42
16,2021-06-30,0,0,6.58,0,0,2.0,0,0,0,0,1,3,1.39
17,June,1,1,6.89,4,0,15.2,19,13,12,3,6,10,1.60
18,2021-07-05,0,0,6.68,0,0,1.2,1,3,2,1,2,2,1.40
19,2021-07-16,0,0,6.78,0,0,0.1,3,1,1,1,0,1,1.43
20,2021-07-20,0,0,6.69,0,0,1.0,0,0,0,0,0,2,1.41
21,2021-07-29,0,1,6.66,1,0,4.1,2,3,3,0,4,2,1.41
22,July,0,1,7.36,1,0,7.1,6,7,6,2,6,7,1.64
23,2021-08-05,1,0,6.14,1,0,6.1,3,0,0,0,2,6,1.36
24,2021-08-11,0,1,6.17,1,0,4.0,4,3,3,2,0,2,1.35
25,2021-08-17,0,0,6.04,1,0,4.2,3,2,2,0,2,3,1.33
26,2021-08-24,0,0,6.06,1,0,1.1,1,1,1,1,3,3,1.36
27,August,1,1,3.31,4,0,16.1,11,6,6,3,7,14,1.10
