,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-04-26,0,1,5.40,1,0,5.0,5,3,3,1,3,1,1.60
1,April,0,1,5.40,1,0,5.0,5,3,3,1,3,1,1.60
2,2019-05-02,0,0,3.27,1,0,6.0,6,1,1,0,1,6,1.36
3,2019-05-07,1,0,3.06,1,0,6.2,6,2,2,1,3,5,1.36
4,2019-05-14,1,0,3.97,1,0,5.0,7,4,4,0,1,6,1.41
5,2019-05-19,1,0,3.45,1,0,6.0,5,1,1,0,3,5,1.40
6,2019-05-26,0,0,3.12,1,0,6.0,5,4,1,1,1,4,1.33
7,2019-05-31,0,1,4.05,1,0,5.1,6,6,6,1,2,6,1.35
8,May,3,1,3.86,6,0,35.0,35,18,15,3,11,32,1.31
9,2019-06-06,0,1,4.68,1,0,2.1,4,4,4,1,2,2,1.42
10,2019-06-12,0,0,4.38,1,0,7.0,4,2,2,0,2,7,1.34
11,2019-06-17,0,0,4.64,1,0,5.0,7,4,4,1,3,4,1.40
12,2019-06-22,0,0,4.48,1,0,8.0,6,3,3,3,2,4,1.35
13,2019-06-28,0,1,4.43,1,0,6.2,7,3,3,2,1,8,1.33
14,June,0,2,4.97,5,0,29.0,28,16,16,7,10,25,1.31
15,2019-07-03,0,1,4.28,1,0,6.2,5,2,2,1,5,3,1.35
16,2019-07-12,0,0,4.64,1,0,2.0,6,4,4,0,2,3,1.42
17,2019-07-17,1,0,4.52,1,0,6.0,6,2,2,1,0,5,1.39
18,2019-07-23,0,0,4.32,1,0,6.0,5,1,1,0,1,11,1.36
19,2019-07-28,1,0,4.42,1,0,6.0,7,5,4,2,2,5,1.37
20,July,2,1,4.39,5,0,26.2,29,14,13,4,10,27,1.46
21,2019-08-03,0,1,4.93,1,0,4.2,8,9,8,4,2,5,1.41
22,August,0,1,15.43,1,0,4.2,8,9,8,4,2,5,2.14
23,2019-09-01,0,0,4.89,1,0,6.1,7,4,3,0,1,3,1.40
24,2019-09-07,1,0,4.71,1,0,6.0,2,1,1,0,4,5,1.38
25,2019-09-13,0,0,4.55,1,0,6.0,4,1,1,1,2,6,1.36
26,2019-09-18,0,0,4.30,1,0,7.0,2,0,0,0,1,6,1.31
27,2019-09-24,1,0,4.34,1,0,5.0,5,3,3,1,2,5,1.31
28,September,2,0,2.37,5,0,30.1,20,9,8,2,10,25,0.99
