,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-03-20,0,0,0.00,0,1,1.0,0,0,0,0,0,2,0.00
1,2019-03-21,0,0,0.00,0,1,1.0,0,0,0,0,0,1,0.00
2,2019-03-29,0,1,11.57,0,0,0.1,2,3,3,1,0,0,0.86
3,March,0,1,11.57,0,2,2.1,2,3,3,1,0,3,0.86
4,2019-07-28,0,0,8.10,0,0,1.0,0,0,0,0,0,0,0.60
5,July,0,0,0.00,0,0,1.0,0,0,0,0,0,0,0.00
6,2019-08-02,0,0,6.23,0,0,1.0,0,0,0,0,0,2,0.46
7,2019-08-04,0,0,5.06,0,0,1.0,0,0,0,0,1,0,0.56
8,2019-08-06,0,0,5.68,0,0,1.0,2,1,1,0,0,0,0.79
9,2019-08-10,0,0,4.91,0,0,1.0,0,0,0,0,0,1,0.68
10,2019-08-11,0,0,4.50,0,0,0.2,1,0,0,0,0,1,0.75
11,2019-08-13,0,0,4.32,0,0,0.1,0,0,0,0,0,0,0.72
12,2019-08-16,1,0,3.86,0,0,1.0,1,0,0,0,0,1,0.75
13,2019-08-17,0,0,3.48,0,0,1.0,0,0,0,0,1,0,0.77
14,2019-08-22,1,0,2.92,0,0,2.0,1,0,0,0,0,0,0.73
15,2019-08-24,0,0,2.70,0,0,1.0,0,0,0,0,0,3,0.68
16,2019-08-25,0,0,3.14,0,0,1.0,1,1,1,1,0,0,0.70
17,2019-08-30,0,0,4.30,0,0,0.1,3,2,2,0,1,1,0.95
18,August,2,0,3.18,0,0,11.1,9,4,4,1,3,9,1.06
19,2019-09-04,0,0,4.02,0,0,1.0,1,0,0,0,1,0,1.02
20,2019-09-05,0,0,3.78,0,0,1.0,0,0,0,0,0,1,0.96
21,2019-09-07,0,0,5.09,0,0,1.0,3,3,3,2,1,0,1.13
22,2019-09-12,0,0,4.82,0,0,1.0,0,0,0,0,1,1,1.13
23,2019-09-13,0,0,5.21,0,0,0.1,2,1,1,0,1,0,1.26
24,2019-09-15,0,0,4.95,0,0,1.0,1,0,0,0,0,2,1.25
25,2019-09-16,0,0,5.31,0,0,0.1,1,1,1,0,1,0,1.33
26,2019-09-21,0,0,5.14,0,0,0.2,0,0,0,0,0,1,1.29
27,2019-09-22,0,0,5.73,0,0,1.0,1,2,2,1,0,0,1.27
28,2019-09-24,0,0,5.87,0,0,1.0,1,1,1,1,0,0,1.26
29,2019-09-25,0,0,5.79,0,0,0.1,0,0,0,0,0,0,1.24
30,2019-09-27,0,0,5.55,0,0,1.0,1,0,0,0,0,1,1.23
31,September,0,0,7.45,0,0,9.2,11,8,8,4,5,6,1.66
