,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2020-07-28,1,0,3.00,1,0,6.0,2,2,2,1,2,3,0.67
1,July,1,0,3.00,1,0,6.0,2,2,2,1,2,3,0.67
2,2020-08-03,1,0,1.38,1,0,7.0,3,0,0,0,3,4,0.77
3,2020-08-14,0,1,2.84,1,0,6.0,5,4,4,1,1,7,0.84
4,2020-08-19,0,1,4.76,1,0,3.2,7,6,6,1,2,1,1.10
5,2020-08-24,1,0,4.55,1,0,7.0,7,3,3,1,1,7,1.11
6,2020-08-29,0,0,5.23,1,0,3.0,4,4,4,3,1,2,1.16
7,August,2,2,5.74,5,0,26.2,26,17,17,6,8,21,1.28
8,2020-09-03,0,1,5.50,1,0,5.0,7,4,4,1,1,2,1.22
9,2020-09-08,1,0,4.74,1,0,6.0,4,0,0,0,3,6,1.21
10,2020-09-13,1,0,3.93,1,0,9.0,0,0,0,0,3,5,1.06
11,2020-09-19,0,1,4.14,1,0,6.0,6,4,4,2,1,7,1.07
12,2020-09-24,0,1,4.48,1,0,3.2,8,4,4,3,1,2,1.16
13,September,2,3,3.64,5,0,29.2,25,12,12,6,9,22,1.15
