,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-06-20,0,0,0.00,1.0,0,0,0,0,1,0.00
1,2021-06-23,0,0,0.00,1.0,0,0,0,1,0,0.50
2,2021-06-27,0,0,3.00,1.0,1,1,0,0,2,0.67
3,2021-06-29,0,0,2.25,1.0,0,0,0,0,2,0.50
4,June,0,0,2.25,4.0,1,1,0,1,5,0.50
5,2021-07-01,0,0,1.80,1.0,1,0,0,0,3,0.60
6,2021-07-06,0,0,4.05,1.2,3,2,1,0,2,0.90
7,2021-07-09,0,0,3.68,0.2,2,0,0,0,0,1.09
8,2021-07-10,0,0,4.32,1.0,3,1,0,0,0,1.32
9,2021-07-16,0,0,4.15,0.1,2,0,0,0,0,1.50
10,2021-07-18,0,1,4.66,1.0,2,1,0,0,1,1.55
11,2021-07-20,0,0,6.10,0.2,2,2,1,0,2,1.65
12,2021-07-23,0,0,5.56,1.0,1,0,0,1,1,1.68
13,2021-07-24,0,0,4.85,1.2,1,0,0,0,2,1.54
14,2021-07-28,0,0,6.60,2.0,3,4,1,0,0,1.53
15,July,0,1,8.18,11.0,20,10,3,1,11,1.91
16,2021-08-30,0,0,6.19,1.0,0,0,0,0,2,1.44
17,August,0,0,0.00,1.0,0,0,0,0,2,0.00
18,2021-09-01,0,0,6.35,1.0,3,1,1,1,2,1.59
19,2021-09-04,0,0,6.00,1.0,1,0,0,0,2,1.56
20,2021-09-06,0,0,5.89,0.1,0,0,0,1,0,1.58
21,September,0,0,3.86,2.1,4,1,1,2,4,2.57
