,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-04-03,1,0,0.00,7.0,3,0,0,1,6,0.57
1,2018-04-09,1,0,0.00,7.0,1,0,0,2,3,0.50
2,2018-04-14,0,1,1.93,4.2,7,4,3,1,7,0.80
3,2018-04-20,1,0,2.03,8.0,4,2,0,1,4,0.75
4,2018-04-26,0,1,3.34,5.2,6,6,5,2,5,0.87
5,April,3,2,3.34,32.1,21,12,8,7,25,0.87
6,2018-05-01,0,0,3.29,6.0,7,2,1,1,5,0.94
7,2018-05-06,1,0,3.18,7.0,8,2,1,1,8,0.99
8,2018-05-12,0,1,3.53,5.2,6,4,1,2,7,1.04
9,2018-05-18,1,0,3.51,5.1,7,2,0,1,3,1.08
10,2018-05-23,0,0,3.52,5.0,5,2,0,1,7,1.09
11,2018-05-28,0,1,3.61,6.0,6,3,1,4,7,1.14
12,May,2,2,3.86,35.0,39,15,4,10,37,1.40
13,2018-06-03,0,1,3.62,7.1,6,3,0,1,9,1.13
14,2018-06-08,0,1,4.05,5.1,10,6,3,1,5,1.19
15,2018-06-15,0,1,4.43,5.1,7,6,3,1,3,1.21
16,2018-06-20,0,1,4.43,6.0,5,3,1,4,4,1.23
17,2018-06-26,0,1,4.67,5.0,7,5,3,3,7,1.27
18,June,0,5,7.14,29.0,35,23,10,10,28,1.55
19,2018-07-02,0,1,5.13,5.1,8,8,2,1,2,1.29
20,2018-07-21,0,0,5.03,4.0,4,1,0,2,6,1.30
21,2018-07-26,0,1,5.06,4.2,9,3,1,2,3,1.34
22,July,0,2,7.71,14.0,21,12,3,5,11,1.86
23,2018-08-01,1,0,5.12,5.2,6,4,1,3,5,1.35
24,2018-08-06,0,0,4.98,5.0,5,1,0,2,8,1.36
25,2018-08-12,0,0,4.82,6.0,3,1,0,0,8,1.31
26,2018-08-17,0,0,4.76,5.1,5,2,0,3,5,1.32
27,2018-08-22,0,1,4.70,5.2,9,2,0,0,5,1.33
28,2018-08-28,1,0,4.53,9.0,6,2,1,0,7,1.29
29,August,2,1,2.95,36.2,34,12,2,8,38,1.15
30,2018-09-03,1,0,4.32,7.0,2,0,0,0,6,1.25
31,2018-09-10,0,0,4.28,8.0,7,3,2,0,5,1.23
32,2018-09-16,0,0,4.42,3.0,8,4,3,1,3,1.26
33,2018-09-22,0,0,4.37,6.0,7,2,0,1,5,1.26
34,2018-09-29,1,0,4.37,6.0,8,3,0,1,6,1.27
35,September,2,0,3.60,30.0,32,12,5,3,25,1.17
