,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,March,0,0,1.50,1,0,6.0,4,1,1,1,4,7,1.33
1,2019-03-31,0,0,1.50,1,0,6.0,4,1,1,1,4,7,1.33
2,2019-04-06,0,0,1.54,1,0,5.2,3,1,1,0,8,7,1.63
3,2019-04-11,0,0,5.28,1,0,3.2,8,7,7,3,1,3,1.83
4,2019-04-17,1,0,4.64,1,0,6.0,5,2,2,1,1,7,1.59
5,2019-04-29,1,0,4.78,1,0,5.0,4,3,3,0,3,5,1.56
6,April,2,0,5.75,4,0,20.1,20,13,13,4,13,22,1.62
7,2019-05-04,0,0,5.17,1,0,5.0,6,5,4,1,4,4,1.63
8,2019-05-09,1,0,5.35,1,0,5.2,9,4,4,1,1,2,1.65
9,2019-05-15,0,1,4.93,1,0,5.0,4,2,1,1,4,4,1.64
10,2019-05-22,0,1,5.59,1,0,4.2,7,7,6,1,3,4,1.69
11,2019-05-29,0,0,6.61,0,0,1.0,5,6,6,3,3,2,1.83
12,May,1,2,8.86,4,0,21.1,31,24,21,7,15,16,2.16
13,2019-06-04,0,0,6.30,0,0,2.1,2,0,0,0,0,3,1.78
14,2019-06-10,1,0,5.63,1,0,6.0,5,0,0,0,2,4,1.71
15,2019-06-15,0,1,6.00,1,0,4.0,7,6,5,2,1,4,1.73
16,2019-06-21,1,0,5.59,1,0,6.0,5,1,1,0,1,4,1.67
17,2019-06-28,0,1,5.30,1,0,7.0,6,2,2,2,1,2,1.60
18,June,2,2,2.84,4,0,25.1,25,9,8,4,5,17,1.18
19,2019-07-04,0,0,5.54,1,0,3.1,6,4,4,2,2,0,1.64
20,2019-07-19,1,0,5.42,0,0,1.2,3,0,0,0,0,1,1.64
21,2019-07-22,0,0,5.33,0,0,3.0,3,1,1,0,1,1,1.63
22,2019-07-27,0,0,5.15,0,0,4.2,6,1,1,1,0,5,1.61
23,July,1,0,4.26,1,0,12.2,18,6,6,3,3,7,1.66
24,2019-08-05,0,1,5.54,1,0,3.2,7,6,6,2,2,3,1.65
25,2019-08-15,0,1,5.44,1,0,5.0,5,2,2,0,2,3,1.63
26,2019-08-20,0,0,5.22,1,0,4.0,3,0,0,0,1,5,1.61
27,2019-08-25,0,0,5.24,1,0,4.2,6,3,3,2,2,7,1.61
28,2019-08-31,0,0,5.07,1,0,7.0,3,2,2,2,2,7,1.55
29,August,0,2,4.81,5,0,24.1,24,13,13,6,9,25,1.36
30,2019-09-04,0,0,4.98,1,0,2.0,2,0,0,0,1,2,1.55
31,2019-09-10,0,1,4.97,1,0,4.0,5,2,2,1,1,3,1.55
32,2019-09-15,0,0,4.76,1,0,5.0,5,0,0,0,0,1,1.53
33,2019-09-20,0,0,4.68,1,0,4.0,5,1,1,0,2,1,1.54
34,2019-09-25,0,0,4.76,1,0,1.2,4,2,2,0,2,3,1.56
35,September,0,1,2.70,5,0,16.2,21,5,5,1,6,10,1.62
