,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-04-08,0,0,10.13,2.2,3,3,1,1,5,1.50
1,2018-04-12,0,0,4.76,3.0,1,0,0,0,3,0.88
2,2018-04-20,0,1,6.14,1.2,2,2,0,4,3,1.50
3,2018-04-26,0,0,5.23,3.0,4,1,1,1,3,1.55
4,April,0,1,5.23,10.1,10,6,2,6,14,1.55
5,2018-05-01,0,0,3.77,4.0,4,0,0,1,4,1.47
6,2018-05-06,0,0,2.66,6.0,0,0,0,2,9,1.13
7,2018-05-12,0,0,4.26,5.0,6,6,1,3,1,1.26
8,2018-05-22,0,1,5.59,3.2,4,6,2,3,6,1.34
9,2018-05-28,0,1,5.45,5.2,5,3,1,2,7,1.33
10,May,0,2,5.55,24.1,19,15,4,11,27,1.23
11,2018-06-04,0,1,5.44,6.2,7,4,0,2,3,1.33
12,2018-06-09,0,0,5.32,6.0,5,3,2,0,9,1.27
13,2018-06-14,1,0,5.23,6.0,5,3,1,2,10,1.26
14,2018-06-19,1,0,4.77,7.0,2,1,1,0,9,1.14
15,2018-06-24,0,0,5.40,3.0,9,6,1,0,2,1.23
16,2018-06-27,0,0,5.32,1.0,0,0,0,0,1,1.21
17,June,2,1,5.16,29.2,28,17,5,4,34,1.08
18,2018-07-03,0,0,5.37,4.1,6,3,2,3,6,1.27
19,2018-07-08,0,0,5.06,6.0,4,1,1,2,5,1.25
20,2018-07-13,0,1,5.49,4.0,5,6,0,4,6,1.30
21,2018-07-20,0,1,5.68,3.2,5,4,1,2,3,1.32
22,July,0,2,7.00,18.0,20,14,4,11,20,1.72
23,2018-09-25,0,0,5.55,2.0,1,0,0,0,4,1.30
24,2018-09-29,0,0,5.57,1.1,3,1,0,1,3,1.33
25,September,0,0,2.70,3.1,4,1,0,1,7,1.50
