,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-04-01,1,0,0.00,9.0,3,0,0,1,6,0.44
1,2018-04-07,0,1,3.29,4.2,6,5,1,0,7,0.73
2,2018-04-12,1,0,2.18,7.0,3,0,0,0,11,0.63
3,2018-04-18,0,0,1.63,7.0,3,0,0,0,5,0.58
4,2018-04-24,0,1,2.84,4.0,6,5,2,2,7,0.76
5,2018-04-29,0,1,3.63,3.0,5,4,0,3,0,0.92
6,April,2,3,3.63,34.2,26,14,3,6,36,0.92
7,2018-05-04,1,0,3.98,6.0,6,4,2,2,2,0.98
8,2018-05-10,0,1,4.50,5.1,7,5,2,1,2,1.04
9,2018-05-15,1,0,4.05,7.1,2,1,0,1,10,0.96
10,2018-05-21,1,0,3.82,8.0,3,2,1,2,9,0.91
11,2018-05-27,0,1,3.67,7.1,8,2,1,1,8,0.95
12,May,3,2,3.71,34.0,26,14,6,7,31,0.97
13,2018-06-01,1,0,3.86,6.0,5,4,1,1,7,0.95
14,2018-06-07,1,0,3.66,9.0,6,2,0,0,10,0.92
15,2018-06-13,0,0,3.51,6.0,7,1,1,1,7,0.95
16,2018-06-19,0,0,3.38,6.1,5,1,1,3,6,0.97
17,2018-06-24,1,0,3.15,7.0,2,0,0,2,12,0.94
18,2018-06-29,0,1,3.52,4.1,6,6,2,4,2,1.00
19,June,3,1,3.26,38.2,31,14,5,11,44,1.09
20,2018-07-04,0,1,3.54,7.0,5,3,3,2,3,1.00
21,2018-07-09,1,0,3.41,7.0,6,1,0,0,8,0.99
22,2018-07-14,0,0,3.68,6.0,6,6,0,3,5,1.01
23,2018-07-24,1,0,3.48,7.0,4,0,0,1,9,1.00
24,2018-07-29,0,1,3.56,4.2,9,3,0,3,6,1.05
25,July,2,2,3.69,31.2,30,13,3,9,31,1.23
26,2018-08-04,1,0,3.51,7.0,5,2,0,3,6,1.05
27,2018-08-09,0,0,3.66,4.0,4,4,1,6,5,1.09
28,2018-08-15,0,0,3.75,3.2,7,3,1,2,4,1.13
29,2018-08-21,0,0,3.69,5.0,4,1,1,2,4,1.13
30,2018-08-26,0,1,3.74,5.0,8,3,1,0,4,1.14
31,August,1,1,4.74,24.2,28,13,4,13,23,1.66
32,2018-09-01,0,1,3.92,4.0,3,5,3,3,6,1.15
33,2018-09-08,0,1,3.83,6.0,3,1,0,2,5,1.14
34,2018-09-14,0,0,3.81,6.0,5,2,0,3,9,1.15
35,2018-09-21,0,0,3.93,5.2,4,5,1,3,8,1.15
36,2018-09-28,1,0,3.84,7.0,3,1,0,4,9,1.14
37,September,1,2,4.40,28.2,18,14,4,15,37,1.15
