,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-12,0,1,9.00,1.0,3,1,0,0,0,3.00
1,2021-04-13,0,0,4.50,1.0,1,0,0,0,2,2.00
2,2021-04-15,0,0,3.00,1.0,0,0,0,0,1,1.33
3,2021-04-17,0,0,7.71,1.2,4,3,2,1,1,1.93
4,2021-04-25,0,0,6.35,1.0,0,0,0,0,2,1.59
5,2021-04-27,0,0,5.40,1.0,1,0,0,0,3,1.50
6,2021-04-30,0,0,8.22,1.0,2,3,1,1,0,1.70
7,April,0,1,8.22,7.2,11,7,3,2,9,1.70
8,2021-05-02,0,0,7.56,0.2,1,0,0,0,1,1.68
9,2021-05-07,0,0,6.30,1.2,1,0,0,0,3,1.50
10,2021-05-08,1,0,6.55,1.0,3,1,0,0,0,1.64
11,2021-05-11,0,0,6.00,1.0,1,0,0,1,1,1.67
12,2021-05-13,0,0,5.40,1.1,0,0,0,0,1,1.50
13,2021-05-14,0,0,5.14,0.2,1,0,0,0,0,1.50
14,2021-05-17,0,0,5.52,0.2,1,1,0,2,1,1.64
15,2021-05-20,0,1,6.00,0.1,3,1,0,0,0,1.80
16,2021-05-21,0,0,5.63,1.0,2,0,0,1,1,1.88
17,May,1,1,3.24,8.1,13,3,0,4,8,2.04
18,2021-06-18,0,0,5.29,1.0,0,0,0,1,0,1.82
19,June,0,0,0.00,1.0,0,0,0,1,0,1.00
20,2021-07-07,0,0,4.74,2.0,2,0,0,0,1,1.74
21,July,0,0,0.00,2.0,2,0,0,0,1,1.00
22,2021-08-14,0,0,4.50,1.0,0,0,0,0,2,1.65
23,2021-08-16,0,0,4.29,1.0,0,0,0,0,1,1.57
24,August,0,0,0.00,2.0,0,0,0,0,3,0.00
25,2021-09-02,1,0,3.91,2.0,1,0,0,0,2,1.48
26,2021-09-04,0,0,3.75,1.0,0,0,0,0,2,1.42
27,2021-09-08,0,0,3.60,1.0,0,0,0,1,0,1.40
28,2021-09-09,1,0,3.46,1.0,0,0,0,0,0,1.35
29,2021-09-12,1,0,3.33,1.0,0,0,0,0,1,1.30
30,2021-09-14,0,0,3.21,1.0,1,0,0,1,0,1.32
31,2021-09-15,0,0,3.18,0.1,0,0,0,0,1,1.31
32,2021-09-17,0,1,3.10,0.2,0,0,0,2,0,1.34
33,2021-09-20,1,0,3.00,1.0,0,0,0,0,2,1.30
34,2021-09-21,0,0,2.87,1.1,1,0,0,0,1,1.28
35,2021-09-23,0,1,3.73,0.0,3,3,1,0,0,1.37
36,2021-09-26,0,0,4.36,1.2,4,3,0,1,1,1.45
37,September,4,2,4.50,12.0,10,6,1,5,10,1.25
38,2021-10-01,0,0,4.24,1.0,2,0,0,0,2,1.47
39,2021-10-02,0,0,4.19,0.1,0,0,0,2,0,1.51
40,October,0,0,0.00,1.1,2,0,0,2,2,3.00
