,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-03-30,0,0,5.79,1,0,4.2,7,3,3,0,0,1,1.50
1,March,0,0,5.79,1,0,4.2,7,3,3,0,0,1,1.50
2,2018-04-05,0,0,2.79,1,0,5.0,1,0,0,0,3,7,1.14
3,2018-04-10,1,0,1.72,1,0,6.0,4,2,0,1,1,8,1.02
4,2018-04-15,1,0,1.66,1,0,6.0,5,1,1,0,0,9,0.97
5,2018-04-22,0,1,2.70,1,0,5.0,5,4,4,1,4,4,1.13
6,2018-04-28,1,0,2.78,1,0,5.2,4,2,2,1,2,6,1.11
7,April,3,1,2.28,5,0,27.2,19,9,7,3,10,34,1.05
8,2018-05-04,0,1,3.13,1,0,5.0,5,3,3,2,3,5,1.18
9,2018-05-09,0,0,2.98,1,0,5.0,6,1,1,1,1,6,1.20
10,2018-05-14,0,0,3.23,1,0,5.0,6,3,3,2,1,2,1.23
11,May,0,1,4.20,3,0,15.0,17,7,7,5,5,13,1.47
12,2018-06-20,0,1,3.86,1,0,1.2,3,4,4,2,2,3,1.29
13,2018-06-25,0,0,3.57,1,0,4.0,1,0,0,0,2,4,1.25
14,2018-06-30,1,0,3.26,1,0,5.0,1,0,0,0,4,5,1.22
15,June,1,1,3.38,3,0,10.2,5,4,4,2,8,12,1.22
16,2018-07-06,0,1,3.27,1,0,5.1,3,2,2,0,1,5,1.18
17,2018-07-11,0,1,3.34,1,0,4.0,6,3,2,0,1,4,1.22
18,2018-07-23,1,0,3.34,1,0,5.1,6,2,2,0,0,6,1.21
19,2018-07-29,0,1,3.74,1,0,4.1,6,5,5,3,3,3,1.26
20,July,1,3,5.21,4,0,19.0,21,12,11,3,5,18,1.37
21,2018-08-05,0,0,3.70,1,0,5.2,7,3,2,1,0,9,1.26
22,2018-08-12,1,0,3.45,1,0,6.0,2,0,0,0,3,6,1.23
23,2018-08-17,0,1,3.79,1,0,4.0,9,5,5,1,3,6,1.31
24,2018-08-23,0,0,3.74,1,0,6.0,5,2,2,1,1,6,1.29
25,2018-08-29,1,0,3.59,1,0,6.2,6,1,1,0,2,9,1.28
26,August,2,1,3.18,5,0,28.1,29,11,10,3,9,36,1.34
27,2018-09-04,0,1,3.59,1,0,5.0,3,2,2,0,1,6,1.26
28,2018-09-12,1,0,3.67,1,0,5.0,6,3,3,1,2,3,1.27
29,2018-09-18,0,0,3.74,1,0,5.0,7,3,3,1,1,8,1.29
30,2018-09-23,0,1,4.14,1,0,3.2,7,7,7,3,2,6,1.32
31,2018-09-30,0,0,4.08,1,0,6.0,4,2,2,2,0,8,1.29
32,September,1,2,6.20,5,0,24.2,27,17,17,7,6,31,1.34
