,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-04-01,0,0,3.60,1,0,5.0,4,2,2,0,4,6,1.60
1,2019-04-07,1,0,1.69,1,0,5.2,5,2,0,1,2,1,1.41
2,2019-04-13,1,0,1.53,1,0,7.0,8,1,1,1,0,6,1.30
3,2019-04-18,0,0,1.19,1,0,5.0,3,0,0,0,3,2,1.28
4,2019-04-23,0,0,1.65,1,0,4.2,7,2,2,0,1,4,1.35
5,2019-04-29,1,0,1.38,1,0,5.1,3,1,0,0,3,2,1.32
6,April,3,0,1.38,6,0,32.2,30,8,5,2,13,21,1.32
7,2019-05-05,1,0,1.56,1,0,7.2,6,2,2,1,1,5,1.24
8,2019-05-11,0,0,1.54,1,0,6.1,6,1,1,0,1,5,1.22
9,2019-05-16,1,0,1.54,1,0,6.0,4,3,1,1,1,5,1.18
10,2019-05-22,0,0,2.43,1,0,3.0,6,6,6,2,1,2,1.24
11,2019-05-28,0,0,2.19,1,0,6.0,5,0,0,0,2,4,1.23
12,May,2,0,3.10,5,0,29.0,27,12,10,4,6,21,1.14
13,2019-06-02,1,0,2.20,1,0,8.0,8,2,2,0,1,3,1.22
14,2019-06-08,1,0,2.41,1,0,5.0,7,3,3,1,1,3,1.25
15,2019-06-14,0,1,2.60,1,0,5.0,6,3,3,2,1,2,1.26
16,2019-06-19,0,0,3.06,1,0,2.2,9,5,5,1,3,3,1.36
17,2019-06-25,0,1,3.34,1,0,4.0,6,6,4,1,2,4,1.39
18,2019-06-30,0,0,3.24,1,0,5.1,6,1,1,0,2,2,1.40
19,June,2,2,5.40,6,0,30.0,42,20,18,5,10,17,1.73
20,2019-07-05,0,0,3.07,1,0,5.0,4,0,0,0,1,4,1.38
21,2019-07-13,0,0,2.89,1,0,6.0,2,1,0,0,2,5,1.33
22,2019-07-18,1,0,2.79,1,0,7.0,5,1,1,0,3,0,1.32
23,2019-07-23,0,1,3.17,1,0,4.0,9,7,6,2,1,7,1.36
24,2019-07-28,0,1,3.56,1,0,5.0,4,7,7,2,3,1,1.37
25,July,1,2,4.67,5,0,27.0,24,16,14,4,10,17,1.26
26,2019-08-02,0,1,3.74,1,0,4.0,7,4,4,2,2,2,1.39
27,2019-08-19,0,1,3.74,1,0,5.0,3,2,2,0,2,4,1.38
28,2019-08-25,0,1,3.90,1,0,4.0,4,4,4,2,1,3,1.37
29,2019-08-31,0,0,3.76,1,0,4.2,4,0,0,0,1,2,1.36
30,August,0,3,5.09,4,0,17.2,18,10,10,4,6,11,1.36
31,2019-09-06,1,0,3.69,1,0,5.0,3,1,1,1,1,4,1.34
32,2019-09-11,0,0,3.77,1,0,4.1,4,3,3,0,2,3,1.35
33,2019-09-16,1,0,3.70,1,0,5.0,2,1,1,0,2,4,1.33
34,2019-09-21,0,0,3.61,1,0,4.0,3,1,0,0,0,2,1.31
35,2019-09-27,0,0,3.55,1,0,5.0,2,1,1,0,1,2,1.29
36,September,2,0,2.31,5,0,23.1,14,7,6,1,6,15,0.86
