,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-11,0,0,0.00,0,0,4.2,2,0,0,0,2,4,0.86
1,2021-04-28,0,0,2.79,1,0,5.0,3,3,3,1,2,7,0.93
2,April,0,0,2.79,1,0,9.2,5,3,3,1,4,11,0.93
3,2021-05-05,0,1,4.61,1,0,4.0,5,4,4,2,0,2,1.02
4,2021-05-14,0,1,5.74,1,0,2.0,2,3,3,0,5,0,1.34
5,2021-05-28,0,0,5.40,1,0,4.1,5,3,2,0,6,3,1.60
6,May,0,2,7.84,3,0,10.1,12,10,9,2,11,5,2.23
7,2021-06-05,0,0,5.25,1,0,4.0,3,2,2,1,2,4,1.54
8,2021-06-11,0,0,5.72,1,0,4.1,5,4,4,1,1,5,1.52
9,2021-06-16,0,0,4.58,1,0,7.0,6,0,0,0,0,4,1.39
10,2021-06-22,0,1,4.62,1,0,3.2,6,6,2,1,3,1,1.49
11,2021-06-27,0,1,5.23,1,0,4.0,6,5,5,0,4,5,1.58
12,June,0,2,5.09,5,0,23.0,26,17,13,3,10,19,1.57
13,2021-07-02,0,0,5.14,1,0,6.0,7,3,3,1,1,2,1.55
14,2021-07-07,0,1,5.09,1,0,4.0,3,2,2,0,4,3,1.57
15,2021-07-20,0,0,4.81,1,0,5.0,3,1,1,0,1,5,1.50
16,2021-07-25,0,0,4.91,1,0,4.1,5,3,3,1,6,6,1.57
17,July,0,1,4.19,4,0,19.1,18,9,9,2,12,16,1.55
