,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-28,1,0,3.18,5.2,7,2,0,2,3,1.59
1,July,1,0,3.18,5.2,7,2,0,2,3,1.59
2,2020-08-02,0,1,3.86,6.0,5,3,1,1,8,1.29
3,2020-08-08,1,0,3.78,5.0,4,2,1,3,3,1.32
4,2020-08-13,1,0,2.91,5.0,1,0,0,2,3,1.15
5,2020-08-28,0,0,3.51,4.0,4,3,0,3,3,1.25
6,August,2,1,3.60,20.0,14,8,2,9,17,1.15
7,2020-09-02,1,0,3.03,4.0,2,0,0,2,1,1.21
8,2020-09-07,0,0,4.26,2.0,3,5,1,4,3,1.36
9,2020-09-13,0,1,4.17,5.0,3,2,1,2,2,1.31
10,2020-09-19,1,0,3.80,6.0,3,1,1,4,10,1.29
11,2020-09-24,1,0,3.44,7.0,4,1,0,1,4,1.21
12,September,3,1,3.38,24.0,15,9,3,13,20,1.17
