,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,March,1,0,6.75,1,0,5.1,7,6,4,1,3,1,1.88
1,2019-03-31,1,0,6.75,1,0,5.1,7,6,4,1,3,1,1.88
2,2019-04-07,1,0,4.76,1,0,6.0,6,2,2,0,1,6,1.50
3,2019-04-12,0,0,4.50,1,0,4.2,8,2,2,1,1,5,1.63
4,April,1,0,3.38,2,0,10.2,14,4,4,1,2,11,1.50
5,2019-05-18,0,1,7.36,1,0,2.1,7,7,7,4,2,2,1.91
6,2019-05-24,0,1,7.33,1,0,5.0,5,4,4,2,1,4,1.76
7,2019-05-29,0,0,6.99,1,0,5.0,6,3,3,0,0,5,1.66
8,May,0,2,10.22,3,0,12.1,18,14,14,6,3,11,1.70
9,2019-06-03,0,0,5.70,0,0,8.0,3,1,1,0,1,2,1.40
10,2019-06-09,1,0,5.31,0,0,6.0,6,2,2,1,1,8,1.37
11,2019-06-15,0,0,6.20,0,0,2.2,9,6,6,1,0,1,1.49
12,2019-06-20,1,0,5.44,0,0,6.1,4,0,0,0,2,7,1.42
13,2019-06-26,1,0,5.27,0,0,5.0,5,2,2,2,1,6,1.40
14,June,3,0,3.54,0,0,28.0,27,11,11,4,5,24,1.14
15,2019-07-02,0,0,5.02,0,0,4.2,4,1,1,1,2,1,1.39
16,2019-07-07,0,0,4.66,0,0,6.2,3,1,1,1,2,2,1.33
17,2019-07-13,0,1,5.15,1,0,4.0,10,6,6,2,0,5,1.40
18,2019-07-20,0,0,5.05,0,0,5.0,4,2,2,0,3,4,1.40
19,2019-07-25,1,0,4.79,0,0,6.0,4,2,1,1,1,4,1.35
20,2019-07-31,0,1,5.17,1,0,4.1,10,6,6,2,1,2,1.41
21,July,1,2,4.99,2,0,30.2,35,18,17,7,9,18,1.43
22,2019-08-06,0,1,5.38,0,0,5.0,5,5,5,1,1,5,1.40
23,2019-08-11,0,1,5.14,0,0,6.0,5,1,1,1,0,3,1.37
24,2019-08-16,0,1,5.40,0,0,7.0,11,7,7,4,1,3,1.39
25,2019-08-21,0,0,5.52,0,0,4.1,7,4,4,1,0,2,1.40
26,2019-08-26,0,0,5.42,0,0,2.0,0,0,0,0,0,2,1.37
27,2019-08-28,0,0,5.35,0,0,3.0,3,1,1,1,2,3,1.38
28,August,0,3,5.93,0,0,27.1,31,18,18,8,4,18,1.28
29,2019-09-03,0,0,5.49,0,0,2.0,4,3,3,1,1,2,1.40
30,2019-09-08,0,0,5.58,0,0,3.0,6,3,3,0,2,5,1.43
31,2019-09-13,0,0,5.71,0,0,2.0,3,3,3,0,2,2,1.45
32,September,0,0,11.57,0,0,7.0,13,9,9,1,5,9,2.57
