,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,March,0,0,0.00,4.0,1,0,0,1,5,0.50
1,2019-03-31,0,0,0.00,4.0,1,0,0,1,5,0.50
2,2019-04-06,1,0,2.00,5.0,4,2,1,1,5,0.78
3,2019-04-13,1,0,3.00,6.0,8,3,1,0,5,1.00
4,2019-04-18,0,1,5.30,3.2,7,6,2,1,1,1.23
5,2019-04-23,0,0,5.63,5.1,8,4,0,2,4,1.38
6,2019-04-30,0,1,6.21,5.0,9,5,2,1,2,1.48
7,April,2,2,7.20,25.0,36,20,6,5,17,1.64
8,2019-05-05,0,1,6.09,5.0,6,3,1,3,8,1.53
9,2019-05-11,0,0,5.85,6.0,6,3,3,0,5,1.45
10,2019-05-16,1,0,5.55,7.0,5,3,3,0,6,1.34
11,2019-05-21,1,0,5.43,6.0,4,3,1,2,3,1.30
12,2019-05-27,0,0,5.34,6.0,3,3,0,0,6,1.22
13,May,2,1,4.50,30.0,24,15,8,5,28,0.97
14,2019-06-07,0,0,5.34,5.0,8,3,0,0,3,1.25
15,2019-06-13,0,0,5.04,5.2,2,1,0,2,4,1.21
16,2019-06-18,0,0,4.76,6.0,5,1,0,1,5,1.19
17,2019-06-23,0,1,5.02,5.0,8,5,1,0,5,1.21
18,2019-06-29,1,0,4.78,6.0,4,1,0,1,8,1.19
19,June,1,1,3.58,27.2,27,11,1,4,25,1.12
20,2019-07-06,1,0,4.56,6.0,5,1,1,1,9,1.18
21,2019-07-16,0,1,4.38,6.0,6,1,0,0,3,1.17
22,2019-07-21,0,0,4.41,5.1,4,3,1,5,8,1.19
23,2019-07-26,1,0,4.30,7.0,6,2,1,1,5,1.18
24,July,2,1,2.59,24.1,21,7,3,7,25,1.15
25,2019-08-01,0,0,4.15,6.0,7,1,0,1,3,1.19
26,2019-08-15,1,0,4.20,5.0,6,3,1,1,6,1.20
27,2019-08-20,1,0,4.26,7.0,6,4,2,0,4,1.18
28,2019-08-27,1,0,4.16,5.0,4,1,1,1,8,1.17
29,August,3,0,3.52,23.0,23,9,4,3,21,1.13
30,2019-09-01,1,0,4.11,6.0,5,2,0,1,9,1.16
31,2019-09-06,0,0,4.01,6.0,4,1,1,2,10,1.16
32,September,1,0,2.25,12.0,9,3,1,3,19,1.00
