,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-07,0,1,27.00,1.2,6,5,0,3,1,5.40
1,2021-04-12,0,0,8.53,4.2,2,1,0,2,5,2.05
2,2021-04-17,1,0,5.56,5.0,4,1,1,1,9,1.59
3,2021-04-23,0,1,5.51,5.0,4,3,0,2,3,1.47
4,2021-04-28,1,0,4.43,6.0,2,1,1,3,7,1.30
5,April,2,2,4.43,22.1,18,11,2,11,25,1.30
6,2021-05-05,0,1,5.27,5.0,5,5,2,2,3,1.32
7,2021-05-11,0,1,5.29,5.0,5,3,1,3,4,1.36
8,2021-05-16,1,0,4.35,7.0,3,0,0,2,4,1.25
9,May,1,2,4.24,17.0,13,8,3,7,11,1.18
10,2021-06-12,1,0,3.86,5.0,4,0,0,0,7,1.20
11,2021-06-18,0,0,3.33,7.0,2,0,0,4,6,1.15
12,2021-06-23,0,0,3.90,4.0,6,5,2,3,1,1.23
13,June,1,0,2.81,16.0,12,5,2,7,14,1.19
14,2021-07-06,0,1,4.53,4.1,8,6,1,1,2,1.29
15,2021-07-11,0,1,4.59,5.0,8,3,1,3,7,1.36
16,2021-07-16,0,1,5.32,1.1,3,6,0,4,1,1.44
17,2021-07-21,0,0,4.88,6.0,4,0,0,1,4,1.39
18,2021-07-27,0,0,5.05,4.2,8,4,2,1,4,1.42
19,July,0,3,8.02,21.1,31,19,4,10,18,1.92
20,2021-08-01,0,0,5.01,6.0,4,3,2,1,8,1.38
21,2021-08-06,0,1,5.15,4.2,8,4,0,1,3,1.41
22,2021-08-12,0,0,5.12,4.0,6,2,0,1,4,1.42
23,2021-08-17,1,0,5.14,5.0,5,3,1,3,4,1.43
24,2021-08-24,1,0,4.91,6.1,6,1,0,1,10,1.41
25,2021-08-29,0,1,5.08,5.1,8,5,1,1,6,1.43
26,August,2,2,5.17,31.1,37,18,4,8,35,1.44
27,2021-09-04,0,0,5.27,3.0,9,4,1,1,2,1.48
28,2021-09-09,0,0,5.31,6.0,5,4,3,0,7,1.44
29,2021-09-14,1,0,5.16,5.0,3,1,1,0,8,1.41
30,2021-09-20,0,0,5.10,5.0,4,2,3,0,5,1.39
31,2021-09-25,0,0,5.26,4.2,7,5,0,3,1,1.41
32,2021-09-29,0,0,5.29,1.0,1,1,0,1,1,1.42
33,September,1,0,6.20,24.2,29,17,8,5,24,1.38
34,2021-10-03,0,0,5.47,0.2,4,3,0,0,1,1.44
35,October,0,0,40.50,0.2,4,3,0,0,1,6.00
