,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-03,1,0,3.60,5.0,4,2,2,2,9,1.20
1,2021-04-09,0,0,2.00,4.0,0,0,0,4,6,1.11
2,2021-04-14,0,1,2.57,5.0,3,2,0,1,7,1.00
3,2021-04-21,0,0,1.74,6.2,2,0,0,2,9,0.87
4,2021-04-26,0,0,1.75,5.0,5,1,0,2,5,0.97
5,April,1,1,1.75,25.2,14,5,2,11,36,0.97
6,2021-05-02,0,0,3.23,5.0,9,6,3,0,5,1.11
7,2021-05-10,1,0,3.00,5.1,4,1,1,4,7,1.17
8,2021-05-15,0,0,2.93,7.0,7,2,1,0,4,1.14
9,2021-05-20,0,1,4.20,2.0,7,7,0,2,2,1.29
10,2021-05-25,1,0,3.75,5.1,3,0,0,1,2,1.23
11,2021-05-30,1,0,3.42,5.0,1,0,0,1,8,1.16
12,May,3,1,4.85,29.2,31,16,5,8,28,1.31
13,2021-06-05,1,0,3.32,7.0,5,2,0,1,8,1.12
14,2021-06-11,1,0,3.56,6.0,5,4,1,1,6,1.11
15,2021-06-16,1,0,3.39,6.0,3,1,0,2,12,1.09
16,2021-06-21,0,0,3.56,4.0,5,3,1,3,8,1.14
17,2021-06-27,0,1,3.74,6.0,6,4,2,1,7,1.14
18,June,3,1,4.34,29.0,24,14,4,8,41,1.10
19,2021-07-03,0,0,3.63,5.0,5,1,1,4,7,1.18
20,2021-07-08,0,0,3.68,6.0,4,3,0,4,6,1.19
21,2021-07-16,0,0,3.93,5.1,6,5,2,3,8,1.21
22,2021-07-23,0,0,3.92,5.0,5,2,2,4,5,1.24
23,2021-07-28,1,0,3.71,6.0,5,0,0,1,2,1.23
24,July,1,0,3.62,27.1,25,11,5,16,28,1.50
25,2021-08-03,0,0,3.86,5.0,6,4,1,2,5,1.24
26,2021-08-08,1,0,3.78,7.0,6,2,1,0,10,1.22
27,2021-08-13,1,0,3.58,7.0,3,0,0,0,7,1.18
28,2021-08-18,0,1,3.78,5.0,8,5,2,1,5,1.20
29,2021-08-24,0,0,3.69,5.2,5,1,0,1,8,1.20
30,2021-08-29,0,1,3.64,7.0,4,2,1,2,6,1.18
31,August,2,2,3.44,36.2,32,14,5,6,41,1.04
32,2021-09-04,1,0,3.76,5.0,6,4,1,5,8,1.21
33,2021-09-10,0,0,3.73,6.0,4,2,1,2,6,1.21
34,2021-09-16,1,0,3.59,6.0,5,0,0,1,4,1.20
35,2021-09-21,0,1,3.66,4.1,6,3,1,3,6,1.22
36,2021-09-26,1,0,3.54,6.0,3,0,0,2,6,1.21
37,September,3,1,2.96,27.1,24,9,3,13,30,1.35
38,2021-10-02,0,0,3.75,4.1,8,6,0,2,6,1.23
39,October,0,0,12.46,4.1,8,6,0,2,6,2.31
