,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-06-20,0,0,1.80,5.0,5,1,0,2,6,1.40
1,2019-06-26,0,1,3.60,5.0,4,3,0,2,8,1.30
2,June,0,1,3.60,10.0,9,4,0,4,14,1.30
3,2019-07-02,0,0,4.50,2.0,3,2,1,1,2,1.42
4,2019-07-13,0,0,4.24,5.0,4,2,1,5,5,1.53
5,2019-07-19,0,1,3.63,5.1,3,1,0,4,5,1.48
6,2019-07-24,1,0,2.76,7.0,2,0,0,1,9,1.23
7,2019-07-30,0,1,2.72,7.0,4,2,1,3,8,1.18
8,July,1,2,2.39,26.1,16,7,3,14,29,1.14
9,2019-08-07,1,0,2.40,5.0,1,0,0,3,6,1.14
10,2019-08-13,0,0,2.58,4.0,9,2,0,1,3,1.26
11,2019-08-19,0,0,2.45,6.0,5,1,0,6,8,1.32
12,2019-08-24,0,1,2.56,5.0,6,2,2,2,8,1.35
13,2019-08-30,0,0,2.79,5.0,5,3,0,1,6,1.34
14,August,1,1,2.88,25.0,26,8,2,13,31,1.56
15,2019-09-04,1,0,2.50,7.0,1,0,0,1,8,1.23
16,2019-09-10,0,1,2.66,6.0,5,3,0,2,9,1.22
17,2019-09-15,0,1,2.81,5.2,5,3,3,2,5,1.23
18,September,1,2,2.89,18.2,11,6,3,5,22,0.86
