,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-03-30,0,0,3.60,5.0,5,2,2,1,7,1.20
1,March,0,0,3.60,5.0,5,2,2,1,7,1.20
2,2018-04-04,1,0,2.61,5.1,4,1,0,2,8,1.16
3,2018-04-10,0,1,2.93,5.0,5,2,0,2,3,1.24
4,2018-04-17,0,0,2.53,6.0,4,1,0,4,8,1.27
5,2018-04-23,0,0,2.77,4.2,3,2,1,4,7,1.31
6,2018-04-28,1,0,2.53,6.0,3,1,1,2,6,1.22
7,April,2,1,2.33,27.0,19,7,2,14,32,1.22
8,2018-05-04,0,1,3.65,5.0,9,6,0,2,4,1.35
9,2018-05-10,1,0,3.21,5.0,3,0,0,2,4,1.31
10,2018-05-15,0,0,2.87,5.0,3,0,0,5,10,1.34
11,2018-05-21,0,1,2.72,6.0,6,1,1,2,5,1.34
12,2018-05-27,1,0,2.55,7.0,3,1,0,3,7,1.28
13,May,2,2,2.57,28.0,24,8,1,14,30,1.36
14,2018-06-01,1,0,2.22,9.0,2,0,0,1,11,1.16
15,2018-06-06,0,1,2.31,5.0,5,2,0,3,8,1.19
16,2018-06-12,0,0,2.16,5.0,2,0,0,0,6,1.14
17,2018-06-25,0,0,2.14,5.0,1,1,1,4,4,1.13
18,June,1,1,1.13,24.0,10,3,1,8,29,0.75
19,2018-07-01,1,0,2.02,5.0,1,0,0,3,9,1.11
20,2018-07-06,0,1,2.37,6.0,6,5,2,0,7,1.11
21,2018-07-11,1,0,2.66,6.2,6,5,2,2,6,1.11
22,2018-07-22,0,1,2.85,5.2,9,4,0,3,5,1.16
23,2018-07-27,0,1,3.04,5.0,6,4,2,3,8,1.19
24,July,2,3,5.72,28.1,28,18,6,11,35,1.38
25,2018-08-02,1,0,3.04,6.0,5,2,1,1,5,1.18
26,2018-08-08,1,0,2.98,5.2,6,1,1,2,7,1.19
27,2018-08-13,1,0,2.86,8.0,5,1,0,3,7,1.18
28,2018-08-18,0,0,2.72,7.0,4,0,0,0,9,1.15
29,2018-08-24,0,1,2.67,6.0,2,1,0,2,8,1.13
30,2018-08-30,0,1,2.80,6.0,6,4,1,2,5,1.14
31,August,3,2,2.09,38.2,28,9,3,10,41,0.98
32,2018-09-05,0,0,2.75,6.0,2,1,0,2,5,1.12
33,2018-09-11,1,0,2.66,9.0,6,1,0,1,7,1.10
34,2018-09-17,0,1,2.90,4.2,5,6,2,4,2,1.13
35,2018-09-22,1,0,2.88,7.1,2,2,0,3,5,1.11
36,2018-09-28,1,0,2.85,5.0,1,1,0,0,9,1.08
37,September,3,1,3.09,32.0,16,11,2,10,28,0.81
