,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-01,0,0,0.00,0,0,0.2,1,0,0,0,2,0,4.50
1,2021-04-03,0,0,0.00,0,0,1.0,0,0,0,0,0,2,1.80
2,2021-04-07,0,1,6.75,0,0,1.0,2,3,2,1,0,1,1.88
3,2021-04-10,0,0,4.91,0,0,1.0,2,0,0,0,0,2,1.91
4,2021-04-17,0,0,4.15,0,0,0.2,0,0,0,0,1,1,1.85
5,2021-04-20,0,0,3.60,0,0,0.2,1,0,0,0,0,1,1.80
6,2021-04-21,0,0,3.38,0,0,0.1,0,0,0,0,0,1,1.69
7,2021-04-24,0,0,2.84,0,0,1.0,1,0,0,0,1,1,1.74
8,2021-04-26,0,1,6.14,0,0,1.0,2,3,3,1,1,1,1.91
9,2021-04-27,0,0,6.75,0,0,0.2,3,3,1,0,2,1,2.38
10,April,0,2,6.75,0,0,8.0,12,9,6,2,7,11,2.38
11,2021-06-03,0,0,7.00,0,0,1.0,1,1,1,1,0,2,2.22
12,2021-06-05,0,0,6.52,0,0,0.2,0,0,0,0,2,1,2.28
13,2021-06-08,0,0,5.40,0,0,2.0,1,0,0,0,1,1,2.06
14,2021-06-09,0,0,4.97,0,0,1.0,0,0,0,0,0,2,1.89
15,2021-06-11,0,0,4.85,0,0,0.1,2,0,0,0,0,1,2.00
16,2021-06-12,0,0,5.14,0,0,1.0,1,1,1,1,0,0,1.93
17,2021-06-16,0,0,4.91,0,0,0.2,1,0,0,0,1,0,1.98
18,2021-06-19,0,0,4.60,0,0,1.0,2,0,0,0,0,1,1.98
19,2021-06-23,0,0,4.24,0,0,1.1,0,0,0,0,2,0,1.94
20,2021-06-30,0,0,4.08,0,0,0.2,1,0,0,0,0,0,1.92
21,June,0,0,1.86,0,0,9.2,9,2,2,2,6,8,1.55
22,2021-07-03,0,0,3.66,0,0,2.0,1,0,0,0,2,0,1.88
23,2021-07-06,0,0,3.43,0,0,1.1,2,0,0,0,0,2,1.86
24,2021-07-09,0,0,3.27,0,0,1.0,0,0,0,0,0,2,1.77
25,2021-07-10,0,0,4.50,0,0,0.0,1,3,3,0,2,0,1.91
26,2021-07-18,0,0,4.30,0,0,1.0,0,0,0,0,3,0,1.96
27,2021-07-23,0,0,4.50,0,0,1.0,2,1,1,0,0,0,1.96
28,2021-07-25,1,0,4.68,0,0,1.0,2,1,1,0,1,0,2.00
29,2021-07-28,0,0,4.50,0,0,1.0,0,0,0,0,0,1,1.92
30,2021-07-29,0,0,5.46,0,0,2.0,7,4,4,0,0,1,2.04
31,July,1,0,7.84,0,0,10.1,15,9,9,0,8,6,2.23
