,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-03-28,0,0,0.00,2.0,1,0,0,2,2,1.50
1,March,0,0,0.00,2.0,1,0,0,2,2,1.50
2,2019-04-01,1,0,0.00,6.1,0,0,0,1,8,0.48
3,2019-04-07,0,1,2.70,5.0,5,4,3,2,2,0.83
4,2019-04-12,0,1,3.32,5.2,6,3,1,0,3,0.89
5,2019-04-17,0,1,5.57,2.0,8,6,3,0,0,1.19
6,2019-04-22,0,1,5.88,5.0,5,4,1,2,3,1.23
7,April,1,4,6.38,24.0,24,17,8,5,16,1.21
8,2019-05-01,0,0,5.34,4.1,4,1,0,2,4,1.25
9,2019-05-07,0,0,5.50,4.0,3,3,2,4,5,1.31
10,2019-05-15,0,1,5.58,6.0,6,4,4,1,6,1.29
11,2019-05-21,0,1,6.75,5.0,8,9,3,4,5,1.41
12,2019-05-26,0,0,6.71,5.2,9,4,1,1,6,1.45
13,May,0,2,7.56,25.0,30,21,10,12,26,1.68
14,2019-06-01,0,1,7.36,4.0,6,7,1,3,4,1.51
15,2019-06-06,0,1,7.08,6.0,8,3,1,1,2,1.51
16,2019-06-12,0,1,6.78,4.0,4,1,0,4,3,1.54
17,2019-06-16,0,0,6.95,1.0,2,2,0,1,0,1.56
18,June,0,3,7.80,15.0,20,13,2,9,9,1.93
19,2019-07-13,0,0,7.15,2.0,5,3,1,0,2,1.59
20,2019-07-29,0,1,7.31,4.2,6,5,4,0,7,1.57
21,July,0,1,10.80,6.2,11,8,5,0,9,1.65
22,2019-08-02,0,0,7.27,0.1,0,0,0,0,1,1.56
23,2019-08-06,0,0,7.42,1.0,2,2,2,0,0,1.57
24,2019-08-07,0,0,7.44,1.0,1,1,1,0,2,1.56
25,August,0,0,11.57,2.1,3,3,3,0,3,1.29
26,2019-09-08,0,0,7.36,2.0,5,1,0,0,1,1.58
27,2019-09-19,0,0,7.27,1.0,0,0,0,0,1,1.56
28,2019-09-23,0,0,7.09,2.0,0,0,0,2,1,1.55
29,September,0,0,1.80,5.0,5,1,0,2,3,1.40
