,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-04-28,0,0,1.50,1,0,6.0,5,5,1,2,0,6,0.83
1,April,0,0,1.50,1,0,6.0,5,5,1,2,0,6,0.83
2,2019-05-04,0,0,3.60,1,0,4.0,7,3,3,2,1,3,1.30
3,2019-05-09,0,1,4.20,1,0,5.0,5,3,3,1,2,5,1.33
4,2019-05-17,1,0,3.00,1,0,6.0,2,0,0,0,0,10,1.05
5,2019-05-22,0,0,2.67,1,0,6.0,5,1,1,1,2,7,1.07
6,2019-05-28,0,0,2.73,1,0,6.0,6,2,2,1,1,6,1.09
7,May,1,1,3.00,5,0,27.0,25,9,9,5,6,31,1.15
8,2019-06-02,1,0,2.25,1,0,7.0,3,0,0,0,3,9,1.05
9,2019-06-08,1,0,2.40,1,0,5.0,7,2,2,1,3,6,1.16
10,2019-06-14,1,0,2.60,1,0,7.0,7,3,3,2,0,7,1.13
11,2019-06-19,0,0,2.55,1,0,1.0,0,0,0,0,0,2,1.11
12,June,3,0,2.25,4,0,20.0,17,5,5,3,6,24,1.15
13,2019-09-12,0,0,2.68,1,0,0.2,0,1,1,0,2,2,1.14
14,2019-09-24,0,0,2.59,1,0,2.0,0,0,0,0,2,5,1.13
15,2019-09-29,0,0,2.45,1,0,3.0,1,0,0,0,2,4,1.13
16,September,0,0,1.59,3,0,5.2,1,1,1,0,6,11,1.24
