,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-07,0,0,5.79,4.2,1,3,0,8,3,1.93
1,2021-04-15,1,0,3.72,5.0,2,1,1,2,6,1.34
2,2021-04-22,0,0,3.68,5.0,6,2,1,1,5,1.36
3,2021-04-28,0,0,3.98,5.2,4,3,0,2,2,1.28
4,April,1,0,3.98,20.1,13,9,2,13,16,1.28
5,2021-05-04,0,0,3.51,5.1,3,1,1,4,6,1.29
6,2021-05-12,0,1,3.72,3.1,3,2,0,3,2,1.34
7,2021-05-18,0,1,3.63,5.2,5,2,1,2,9,1.33
8,2021-05-23,0,0,3.40,5.0,1,1,1,3,4,1.26
9,2021-05-29,0,0,3.18,5.2,2,1,0,2,8,1.19
10,May,0,2,2.52,25.0,14,7,3,14,29,1.12
11,2021-06-11,0,1,3.91,3.0,9,5,1,2,3,1.34
12,2021-06-17,0,0,3.75,2.0,1,0,0,0,1,1.31
13,June,0,1,9.00,5.0,10,5,1,2,4,2.40
