,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-03-29,0,0,0.00,0,0,2.0,0,0,0,0,0,1,0.00
1,2018-03-30,0,1,6.00,0,0,1.0,4,5,2,1,0,1,1.33
2,March,0,1,6.00,0,0,3.0,4,5,2,1,0,2,1.33
3,2018-04-03,0,0,5.40,0,1,0.1,0,0,0,0,0,1,1.20
4,2018-04-05,0,1,4.50,0,0,0.2,1,3,0,0,3,2,2.00
5,2018-04-06,0,0,3.60,0,1,1.0,0,0,0,0,1,2,1.80
6,2018-04-09,0,0,3.00,0,1,1.0,0,0,0,0,0,3,1.50
7,2018-04-10,0,0,2.57,0,1,1.0,1,0,0,0,0,0,1.43
8,2018-04-13,0,0,2.35,0,1,0.2,0,0,0,0,0,0,1.30
9,2018-04-14,0,0,2.00,0,1,1.1,0,0,0,0,0,4,1.11
10,2018-04-17,0,0,1.80,0,0,1.0,1,0,0,0,0,0,1.10
11,2018-04-20,1,0,1.59,0,0,1.1,0,0,0,0,1,4,1.06
12,2018-04-25,0,0,1.46,0,0,1.0,1,0,0,0,0,1,1.05
13,2018-04-30,0,1,3.29,0,0,1.1,2,3,3,0,2,2,1.24
14,April,1,2,2.53,0,6,10.2,6,6,3,0,7,19,1.22
15,2018-05-01,0,0,3.07,0,1,1.0,0,0,0,0,0,0,1.16
16,2018-05-05,0,0,2.87,0,1,1.0,1,0,0,0,0,3,1.15
17,2018-05-06,0,0,2.70,0,1,1.0,0,0,0,0,0,3,1.08
18,2018-05-09,0,0,2.55,0,1,1.0,1,0,0,0,0,2,1.08
19,2018-05-12,0,0,2.29,0,0,2.0,0,0,0,0,1,2,1.02
20,2018-05-13,0,0,2.61,0,1,1.0,1,1,1,1,2,2,1.11
21,2018-05-15,0,0,2.45,0,1,1.1,0,0,0,0,1,2,1.09
22,2018-05-18,0,0,2.31,0,1,1.1,1,0,0,0,0,2,1.07
23,2018-05-20,0,0,2.22,0,1,1.0,0,0,0,0,2,0,1.11
24,2018-05-23,0,0,2.08,0,1,1.2,2,0,0,0,0,2,1.12
25,2018-05-26,0,0,2.00,0,1,1.0,0,0,0,0,1,1,1.11
26,2018-05-29,0,0,1.93,0,0,1.0,0,0,0,0,0,2,1.07
27,2018-05-31,0,0,1.91,0,1,0.1,0,0,0,0,0,1,1.06
28,May,0,0,0.61,0,11,14.2,6,1,1,1,7,22,0.89
29,2018-06-03,0,0,2.15,0,0,1.0,2,1,1,1,0,2,1.09
30,2018-06-06,0,0,2.01,0,1,2.0,1,0,0,0,0,4,1.05
31,2018-06-09,0,0,1.95,0,0,1.0,0,0,0,0,0,1,1.02
32,2018-06-10,0,0,1.89,0,1,1.0,0,0,0,0,0,1,0.99
33,2018-06-12,0,0,1.83,0,1,1.0,0,0,0,0,0,1,0.96
34,2018-06-13,0,0,1.78,0,1,1.0,0,0,0,0,0,0,0.93
35,2018-06-17,0,0,2.25,0,0,0.2,2,2,2,1,0,1,0.97
36,2018-06-19,0,0,2.43,0,0,1.0,1,1,1,1,0,1,0.97
37,2018-06-22,0,0,2.37,0,0,1.0,0,0,0,0,0,1,0.95
38,2018-06-24,0,1,2.82,0,0,0.1,2,2,2,0,1,1,1.02
39,2018-06-26,0,0,2.75,0,1,1.0,2,0,0,0,0,1,1.04
40,2018-06-30,0,0,3.12,0,1,1.0,3,2,2,0,0,1,1.09
41,June,0,1,6.00,0,6,12.0,13,8,8,3,1,15,1.17
42,2018-07-05,0,0,3.05,0,1,1.0,1,0,0,0,0,3,1.09
43,2018-07-08,1,0,2.91,0,0,2.0,2,0,0,0,0,3,1.08
44,2018-07-13,0,0,3.05,0,0,1.0,1,1,1,0,0,1,1.08
45,2018-07-20,0,0,3.18,0,0,1.0,1,1,1,1,0,1,1.08
46,2018-07-24,0,0,3.11,0,0,1.0,1,0,0,0,0,0,1.08
47,2018-07-25,0,0,3.02,0,1,1.1,0,0,0,0,0,3,1.05
48,2018-07-29,0,0,2.98,0,0,0.2,0,0,0,0,0,0,1.03
49,2018-07-31,0,0,2.90,0,0,1.1,1,0,0,0,0,1,1.03
50,July,1,0,1.93,0,2,9.1,7,2,2,1,0,12,0.75
51,2018-08-01,0,0,2.81,0,1,1.2,1,0,0,0,1,2,1.03
52,2018-08-05,0,0,2.92,0,1,1.0,2,1,1,0,0,1,1.05
53,2018-08-08,0,0,2.87,0,0,1.0,1,0,0,0,0,2,1.05
54,2018-08-09,0,0,2.82,0,0,1.0,0,0,0,0,0,2,1.03
55,2018-08-11,0,0,2.73,0,0,1.2,0,0,0,0,2,3,1.04
56,2018-08-15,0,0,2.68,0,1,1.0,2,0,0,0,1,1,1.07
57,2018-08-20,0,0,2.65,0,0,0.2,1,0,0,0,0,1,1.08
58,2018-08-21,0,0,2.61,0,1,1.0,0,0,0,0,0,2,1.06
59,2018-08-24,0,0,2.56,0,0,1.0,0,0,0,0,1,0,1.06
60,2018-08-28,0,0,2.55,0,0,0.1,1,0,0,0,1,1,1.08
61,2018-08-30,0,0,2.66,0,1,1.0,1,1,1,1,1,3,1.10
62,2018-08-31,0,0,2.61,0,1,1.0,0,0,0,0,0,1,1.08
63,August,0,0,1.46,0,6,12.1,9,2,2,1,7,19,1.30
64,2018-09-04,0,0,2.73,0,0,0.2,1,1,1,0,0,1,1.09
65,2018-09-05,0,0,2.69,0,1,1.0,0,0,0,0,0,3,1.07
66,2018-09-07,0,0,2.63,0,0,1.1,1,0,0,0,0,4,1.06
67,2018-09-10,0,1,2.88,0,0,0.2,2,2,2,1,0,1,1.08
68,2018-09-11,0,0,2.82,0,0,1.1,0,0,0,0,1,1,1.07
69,2018-09-15,0,0,2.79,0,0,0.2,0,0,0,0,1,2,1.08
70,2018-09-19,0,0,2.75,0,0,1.0,0,0,0,0,0,2,1.06
71,2018-09-20,0,0,2.71,0,0,1.0,0,0,0,0,2,0,1.08
72,2018-09-22,0,0,2.83,0,0,0.1,2,1,1,0,0,0,1.10
73,2018-09-26,0,0,2.79,0,0,1.0,1,0,0,0,0,2,1.10
74,2018-09-29,0,0,2.75,0,0,1.0,0,0,0,0,2,1,1.11
75,September,0,1,3.60,0,1,10.0,7,4,4,1,6,17,1.30
