,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-06-15,0,0,0.00,0,0,1.1,0,0,0,0,1,1,0.75
1,2021-06-19,0,1,7.11,1,0,5.0,7,5,5,2,2,2,1.58
2,2021-06-26,0,0,5.00,1,0,2.2,0,0,0,0,2,0,1.33
3,2021-06-30,1,0,3.21,1,0,5.0,3,1,0,0,0,5,1.07
4,June,1,1,3.21,3,0,14.0,10,6,5,2,5,8,1.07
5,2021-07-05,1,0,2.14,1,0,7.0,3,0,0,0,0,6,0.86
6,2021-07-11,0,0,2.08,1,0,5.0,3,1,1,1,2,2,0.88
7,2021-07-18,1,0,1.64,1,0,7.0,4,0,0,0,4,4,0.94
8,2021-07-23,0,1,2.56,1,0,5.2,5,5,5,2,3,3,1.01
9,2021-07-28,0,0,3.64,1,0,3.1,6,6,6,2,2,1,1.12
10,July,2,1,3.86,5,0,28.0,21,12,12,5,11,16,1.14
11,2021-08-03,0,0,3.47,1,0,4.2,6,2,1,1,2,3,1.18
12,2021-08-08,0,0,3.48,1,0,5.0,6,5,2,1,1,4,1.20
13,2021-08-14,0,0,3.70,1,0,4.1,6,3,3,0,3,6,1.27
14,2021-08-21,0,1,3.63,1,0,6.0,6,2,2,1,1,2,1.26
15,August,0,1,3.60,4,0,20.0,24,12,8,3,7,15,1.55
16,2021-09-01,0,0,3.68,1,0,4.0,4,3,2,1,1,2,1.26
17,2021-09-07,0,0,3.60,1,0,4.0,6,1,1,0,3,3,1.31
18,2021-09-14,0,0,3.32,1,0,6.0,2,0,0,0,2,5,1.26
19,2021-09-19,1,0,3.04,1,0,7.0,3,0,0,0,3,3,1.23
20,2021-09-26,0,1,3.08,1,0,4.2,8,2,2,0,3,3,1.29
21,September,1,1,1.75,5,0,25.2,23,6,5,1,12,16,1.36
22,2021-10-01,0,1,3.07,1,0,6.0,9,5,2,1,3,3,1.33
23,October,0,1,3.00,1,0,6.0,9,5,2,1,3,3,2.00
