,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-25,0,0,2.25,4.0,6,1,0,1,2,1.75
1,2020-07-31,0,0,2.35,3.2,4,1,1,4,4,1.96
2,July,0,0,2.35,7.2,10,2,1,5,6,1.96
3,2020-08-05,1,0,2.13,5.0,4,1,0,0,4,1.50
4,2020-08-10,0,1,2.81,3.1,4,2,0,1,3,1.50
5,2020-08-16,0,1,3.54,4.1,3,3,0,5,5,1.57
6,2020-08-21,1,0,3.29,7.0,5,2,0,0,8,1.35
7,2020-08-27,0,1,4.35,3.2,4,5,0,2,4,1.39
8,August,2,3,5.01,23.1,20,13,0,8,24,1.20
9,2020-09-02,0,0,4.71,5.1,7,4,1,2,5,1.43
10,2020-09-08,0,0,5.23,5.0,6,5,0,3,4,1.48
11,2020-09-13,0,0,4.96,4.0,4,1,1,1,5,1.46
12,2020-09-18,0,1,5.73,3.1,6,6,1,2,1,1.52
13,2020-09-23,1,0,5.50,5.1,7,2,0,1,1,1.52
14,2020-09-27,0,0,5.47,0.1,1,0,0,2,0,1.56
15,September,1,1,6.94,23.1,31,18,3,11,16,1.80
