,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-04-20,0,0,0.00,0,1,3.0,1,0,0,0,0,2,0.33
1,April,0,0,0.00,0,1,3.0,1,0,0,0,0,2,0.33
2,2019-05-07,0,1,2.00,1,0,6.0,7,2,2,1,0,2,0.89
3,2019-05-25,1,0,2.35,1,0,6.1,5,3,2,0,3,4,1.04
4,2019-05-30,0,0,4.67,1,0,2.0,4,5,5,1,2,3,1.27
5,May,1,1,5.65,3,0,14.1,16,10,9,2,5,9,1.47
6,2019-06-04,0,1,4.43,1,0,5.0,4,3,2,0,2,4,1.25
7,2019-06-10,0,0,5.26,1,0,3.1,6,4,4,2,2,4,1.40
8,2019-06-15,0,0,5.34,1,0,4.2,7,3,3,2,0,6,1.42
9,2019-06-21,0,1,6.48,1,0,3.0,7,6,6,2,2,3,1.56
10,2019-06-26,1,0,6.10,1,0,5.0,3,2,2,1,3,3,1.51
11,June,1,2,7.29,5,0,21.0,27,18,17,7,9,20,1.71
12,2019-07-02,0,0,6.21,1,0,3.2,5,3,3,1,3,1,1.57
13,2019-07-19,0,0,6.50,1,0,3.2,7,4,4,1,2,0,1.64
14,2019-07-24,1,0,6.10,1,0,6.0,4,2,2,2,0,7,1.53
15,2019-07-30,1,0,5.53,1,0,5.1,3,1,0,0,2,6,1.47
16,July,2,0,4.34,4,0,18.2,19,10,9,4,7,14,1.39
17,2019-08-04,0,0,5.46,1,0,5.2,4,3,3,2,1,3,1.42
18,2019-08-17,0,1,5.74,1,0,1.2,5,5,3,1,1,1,1.48
19,2019-08-23,0,0,5.56,0,0,2.0,0,0,0,0,0,3,1.43
20,2019-08-29,0,0,5.48,0,0,2.2,1,1,1,1,0,1,1.39
21,August,0,1,5.25,2,0,12.0,10,9,7,4,2,8,1.00
22,2019-09-01,0,1,5.45,0,0,2.0,2,1,1,1,0,1,1.38
23,2019-09-11,0,0,5.40,0,0,4.0,3,2,2,2,2,3,1.37
24,2019-09-17,0,0,5.49,0,0,2.0,3,2,2,1,2,2,1.40
25,2019-09-21,1,0,5.40,0,0,3.0,2,1,1,1,1,2,1.39
26,2019-09-24,0,0,5.40,0,0,1.2,1,1,1,1,1,3,1.38
27,2019-09-27,0,0,5.31,1,0,3.0,2,1,1,0,1,4,1.37
28,September,1,1,4.60,1,0,15.2,13,8,8,6,7,15,1.28
