,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-05,0,1,9.00,1,0,4.0,4,4,4,2,3,7,1.75
1,2021-04-11,0,1,4.09,1,0,7.0,2,1,1,1,3,3,1.09
2,2021-04-16,0,1,5.63,1,0,5.0,7,5,5,2,1,6,1.25
3,2021-04-21,0,0,5.32,1,0,6.0,7,3,3,3,0,6,1.23
4,2021-04-27,1,0,4.61,1,0,5.1,8,1,1,0,0,4,1.28
5,April,1,3,4.61,5,0,27.1,28,14,14,8,7,26,1.28
6,2021-05-02,0,0,4.32,1,0,6.0,7,2,2,1,1,5,1.29
7,2021-05-07,0,0,4.50,1,0,6.2,6,4,4,2,1,5,1.25
8,2021-05-13,0,0,4.60,1,0,5.0,8,3,3,0,3,3,1.36
9,2021-05-18,0,1,5.18,1,0,3.2,7,5,5,0,1,1,1.42
10,2021-05-23,0,0,4.53,1,0,7.0,3,0,0,0,2,2,1.33
11,2021-05-29,0,1,4.31,1,0,7.0,6,2,2,1,1,2,1.29
12,May,0,2,4.08,6,0,35.1,37,16,16,4,9,18,1.30
13,2021-06-03,0,1,4.75,1,0,3.2,8,5,5,1,0,2,1.34
14,2021-06-11,0,1,5.48,1,0,2.2,8,8,7,3,1,1,1.42
15,2021-06-18,0,0,5.59,1,0,5.0,6,4,4,1,2,4,1.43
16,2021-06-23,0,0,5.40,1,0,6.0,6,2,2,1,0,5,1.40
17,2021-06-29,1,0,5.17,1,0,7.0,4,2,2,1,1,6,1.34
18,June,1,2,7.40,5,0,24.1,32,21,20,7,4,18,1.48
19,2021-07-04,0,1,5.17,1,0,7.0,4,4,4,2,1,5,1.30
20,2021-07-10,0,0,5.11,1,0,6.1,5,3,3,3,0,6,1.27
21,2021-07-18,0,1,5.91,1,0,1.2,8,10,10,4,2,0,1.34
22,2021-07-22,0,1,6.11,1,0,4.0,5,6,5,3,2,4,1.36
23,July,0,3,10.42,4,0,19.0,22,23,22,12,5,15,1.42
24,2021-08-01,0,0,6.00,1,0,5.0,3,2,2,0,3,1,1.35
25,2021-08-06,0,0,5.77,1,0,6.0,2,1,1,0,3,2,1.32
26,2021-08-12,0,1,5.66,1,0,7.0,6,3,3,2,0,6,1.30
27,2021-08-18,0,1,5.54,1,0,6.0,3,2,2,1,2,5,1.28
28,August,0,2,3.00,4,0,24.0,14,8,8,3,8,14,0.92
29,2021-09-19,0,0,5.55,0,0,3.0,2,2,2,0,2,0,1.28
30,2021-09-23,0,0,5.47,0,0,2.0,1,0,0,0,0,3,1.27
31,2021-09-29,0,0,5.39,0,0,2.0,1,0,0,0,0,1,1.26
32,September,0,0,2.57,0,0,7.0,4,2,2,0,2,4,0.86
33,2021-10-03,0,0,5.44,0,0,2.0,2,2,2,1,1,2,1.26
34,October,0,0,9.00,0,0,2.0,2,2,2,1,1,2,1.50
