,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-17,0,0,4.15,1,0,4.1,6,2,2,1,2,6,1.85
1,2021-04-23,0,1,7.88,1,0,3.2,6,5,5,1,3,6,2.13
2,2021-04-28,0,1,5.93,1,0,5.2,4,2,2,1,3,11,1.76
3,April,0,2,5.93,3,0,13.2,16,9,9,3,8,23,1.76
4,2021-05-05,0,0,3.92,1,0,7.0,2,0,0,0,2,8,1.35
5,2021-05-12,0,0,3.55,1,0,4.2,7,1,1,0,2,5,1.46
6,2021-05-17,0,1,3.86,1,0,5.0,5,4,3,2,2,3,1.45
7,2021-05-22,0,0,3.96,1,0,6.0,5,3,3,1,4,8,1.46
8,2021-05-27,1,0,3.40,1,0,6.0,2,0,0,0,1,5,1.32
9,May,1,1,2.20,5,0,28.2,21,8,7,3,11,29,1.12
10,2021-06-01,0,1,3.64,1,0,4.2,6,4,3,2,1,8,1.34
11,2021-06-08,0,0,3.42,1,0,3.0,2,0,0,0,0,5,1.30
12,June,0,1,3.52,2,0,7.2,8,4,3,2,1,13,1.17
13,2021-07-02,0,0,3.27,1,0,5.0,5,1,1,0,1,8,1.29
14,2021-07-07,1,0,3.19,1,0,7.0,7,2,2,0,2,7,1.29
15,2021-07-18,0,1,3.65,1,0,4.2,6,5,5,0,4,6,1.35
16,2021-07-25,0,1,4.50,1,0,3.1,8,8,8,3,1,3,1.41
17,2021-07-30,1,0,4.26,1,0,6.0,5,1,1,0,1,7,1.38
18,July,2,2,5.88,5,0,26.0,31,17,17,3,9,31,1.54
19,2021-08-05,1,0,4.44,1,0,5.0,6,4,4,0,2,7,1.40
20,2021-08-10,0,0,4.40,1,0,5.0,3,2,2,1,3,8,1.38
21,2021-08-15,0,0,4.47,1,0,4.2,4,3,3,0,3,2,1.39
22,2021-08-20,1,0,4.15,1,0,7.0,1,0,0,0,2,5,1.32
23,2021-08-26,1,0,3.91,1,0,6.0,3,0,0,0,2,6,1.29
24,August,3,0,2.93,5,0,27.2,17,9,9,1,12,28,1.05
25,2021-09-01,1,0,3.89,1,0,5.0,2,2,2,2,0,3,1.25
26,2021-09-06,0,0,3.88,1,0,5.0,3,3,2,1,0,8,1.22
27,2021-09-12,0,1,3.80,1,0,7.0,3,2,2,1,1,6,1.19
28,2021-09-18,0,1,3.84,1,0,6.0,4,4,3,0,2,5,1.18
29,2021-09-24,0,0,3.99,1,0,4.0,5,4,4,2,4,3,1.21
30,2021-09-29,0,1,4.19,1,0,4.2,5,5,5,1,2,6,1.22
31,September,1,3,5.12,6,0,31.2,22,20,18,7,9,31,0.98
