,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-04-06,0,0,4.50,2.0,2,1,0,2,2,2.00
1,April,0,0,4.50,2.0,2,1,0,2,2,2.00
2,2018-06-24,0,0,2.25,2.0,0,0,0,1,0,1.25
3,June,0,0,0.00,2.0,0,0,0,1,0,0.50
4,2018-07-04,0,1,7.11,2.1,5,4,0,3,2,2.05
5,2018-07-14,1,0,3.65,6.0,4,0,0,2,6,1.54
6,July,1,1,4.32,8.1,9,4,0,5,8,1.68
7,2018-08-10,0,1,7.20,2.2,8,7,1,4,1,2.07
8,2018-08-21,0,0,6.88,2.0,1,1,0,2,2,2.00
9,2018-08-24,0,1,8.15,0.2,2,3,0,3,1,2.21
10,August,0,2,18.56,5.1,11,11,1,9,4,3.75
11,2018-09-11,0,0,8.84,0.2,4,2,0,0,1,2.35
12,2018-09-21,0,0,7.97,2.0,0,0,0,2,1,2.21
13,2018-09-27,0,0,7.25,2.0,1,0,0,0,2,2.06
14,2018-09-30,0,0,6.84,4.0,3,2,1,4,3,2.01
15,September,0,0,4.15,8.2,8,4,1,6,7,1.62
