,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-03,0,0,3.86,4.2,6,2,0,1,4,1.50
1,2021-04-08,0,1,5.59,5.0,7,4,1,1,5,1.55
2,2021-04-15,0,0,5.02,4.2,3,2,1,1,3,1.33
3,2021-04-20,1,0,5.12,5.0,8,3,0,0,4,1.40
4,2021-04-26,1,0,4.26,6.0,3,1,0,3,5,1.30
5,April,2,1,4.26,25.1,27,12,2,6,21,1.30
6,2021-05-01,1,0,4.06,5.2,4,2,0,3,1,1.29
7,2021-05-07,0,1,3.60,4.0,4,0,1,1,3,1.29
8,2021-05-12,0,1,4.81,4.1,8,7,0,1,4,1.37
9,2021-05-18,0,1,5.93,1.2,7,6,2,1,1,1.51
10,2021-05-23,0,1,6.31,4.2,9,5,1,1,6,1.58
11,2021-05-29,0,1,6.84,3.0,5,5,1,3,6,1.64
12,May,1,5,9.64,23.1,37,25,5,10,21,2.01
13,2021-06-02,0,0,6.62,3.0,2,1,1,1,3,1.61
14,2021-06-09,0,1,7.41,3.0,8,7,2,1,2,1.68
15,2021-06-15,0,1,7.76,3.1,6,5,0,2,2,1.72
16,2021-06-20,0,1,7.80,4.1,9,4,0,2,4,1.78
17,2021-06-25,0,0,7.54,5.2,6,3,2,1,2,1.74
18,2021-06-30,0,0,7.34,4.1,4,2,0,2,3,1.71
19,June,0,3,8.37,23.2,35,22,5,9,16,1.86
20,2021-07-07,0,1,7.70,3.2,9,6,0,1,3,1.76
21,2021-07-18,1,0,7.13,6.0,3,0,0,1,2,1.68
22,2021-07-24,1,0,6.65,6.0,1,0,0,0,4,1.58
23,2021-07-30,1,0,6.20,6.1,6,0,0,0,5,1.54
24,July,3,1,2.45,22.0,19,6,0,2,14,0.95
25,2021-08-04,0,0,6.13,4.0,3,2,1,2,1,1.53
26,2021-08-11,0,1,6.10,5.0,8,3,1,3,5,1.56
27,2021-08-16,0,1,6.25,4.2,5,5,2,1,6,1.55
28,2021-08-21,0,1,6.27,5.1,7,4,2,1,5,1.54
29,2021-08-27,0,1,6.18,6.0,4,3,0,1,4,1.51
30,August,0,4,6.12,25.0,27,17,6,8,21,1.40
31,2021-09-01,0,0,6.28,4.0,6,4,1,1,0,1.52
32,2021-09-08,0,0,6.27,4.1,9,3,0,1,2,1.54
33,September,0,0,7.56,8.1,15,7,1,2,2,2.04
