,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-03-28,0,0,0.00,0,0,1.0,1,0,0,0,0,1,1.00
1,March,0,0,0.00,0,0,1.0,1,0,0,0,0,1,1.00
2,2019-04-01,0,0,0.00,0,1,1.0,0,0,0,0,0,1,0.50
3,2019-04-02,0,1,6.00,0,0,1.0,3,2,2,0,1,2,1.67
4,2019-04-04,0,0,4.50,0,0,1.0,1,0,0,0,0,1,1.50
5,2019-04-06,0,0,3.60,0,1,1.0,1,0,0,0,0,2,1.40
6,2019-04-13,0,0,3.00,0,0,1.0,0,0,0,0,0,1,1.17
7,2019-04-17,0,0,2.57,0,1,1.0,0,0,0,0,0,1,1.00
8,2019-04-21,0,0,2.25,0,0,1.0,1,0,0,0,0,2,1.00
9,2019-04-22,0,0,3.00,0,0,1.0,2,1,1,0,0,1,1.11
10,2019-04-24,0,0,2.70,0,1,1.0,0,0,0,0,1,1,1.10
11,2019-04-26,0,0,2.45,0,0,1.0,0,0,0,0,1,2,1.09
12,2019-04-27,0,0,2.38,0,1,0.1,0,0,0,0,0,1,1.06
13,April,0,1,2.61,0,5,10.1,8,3,3,0,3,15,1.06
14,2019-05-03,0,0,2.19,0,1,1.0,1,0,0,0,0,1,1.05
15,2019-05-05,0,0,2.13,0,1,0.1,0,0,0,0,0,1,1.03
16,2019-05-09,0,0,2.63,0,1,1.0,1,1,1,1,0,1,1.02
17,2019-05-10,0,0,2.45,0,1,1.0,1,0,0,0,0,2,1.02
18,2019-05-15,0,0,2.30,0,1,1.0,1,0,0,0,0,2,1.02
19,2019-05-15,0,0,2.16,0,1,1.0,0,0,0,0,0,2,0.96
20,2019-05-18,0,0,2.04,0,0,1.0,0,0,0,0,0,2,0.91
21,2019-05-20,0,0,1.93,0,1,1.0,0,0,0,0,1,3,0.91
22,2019-05-22,0,0,1.83,0,1,1.0,0,0,0,0,1,1,0.92
23,2019-05-25,0,0,1.74,0,1,1.0,0,1,0,0,1,1,0.92
24,2019-05-27,0,0,1.66,0,1,1.0,1,0,0,0,0,0,0.92
25,2019-05-31,0,0,1.59,0,1,1.0,0,0,0,0,0,2,0.88
26,May,0,0,0.79,0,11,11.1,5,2,1,1,3,18,0.71
27,2019-06-01,0,0,1.52,0,1,1.0,1,0,0,0,1,0,0.93
28,2019-06-06,0,0,1.46,0,1,1.0,0,0,0,0,0,0,0.89
29,2019-06-09,1,0,1.40,0,0,1.0,1,1,0,0,1,1,0.94
30,2019-06-15,0,0,1.35,0,0,1.0,1,0,0,0,0,1,0.94
31,2019-06-18,0,0,1.30,0,1,1.0,0,0,0,0,0,3,0.90
32,2019-06-20,0,0,1.29,0,1,0.1,0,0,0,0,0,0,0.89
33,2019-06-21,0,0,1.24,0,1,1.0,1,0,0,0,1,2,0.93
34,2019-06-24,0,0,1.20,0,1,1.0,1,1,0,0,0,1,0.93
35,2019-06-25,0,0,1.45,0,1,1.0,2,1,1,0,0,2,0.97
36,2019-06-29,0,0,1.41,0,0,1.0,1,0,0,0,0,0,0.97
37,2019-06-30,0,0,1.36,0,0,1.0,1,0,0,0,0,3,0.97
38,June,1,0,0.87,0,7,10.1,9,3,1,0,3,13,1.16
39,2019-07-04,1,0,1.85,0,0,1.0,3,2,2,0,2,2,1.09
40,2019-07-05,0,0,1.82,0,1,0.2,0,0,0,0,1,1,1.10
41,2019-07-14,0,0,1.77,0,1,1.0,0,0,0,0,0,1,1.07
42,2019-07-15,0,1,2.45,0,0,1.0,3,3,3,1,0,2,1.12
43,2019-07-21,0,0,2.39,0,0,1.0,0,0,0,0,1,2,1.12
44,2019-07-23,1,0,2.56,0,0,1.0,0,1,1,0,3,0,1.16
45,2019-07-24,0,0,2.50,0,1,1.0,0,0,0,0,1,1,1.16
46,2019-07-28,0,0,2.66,0,0,1.0,2,2,1,0,1,2,1.20
47,2019-07-31,0,0,2.81,0,1,1.0,1,1,1,0,2,1,1.25
48,July,2,1,8.31,0,4,8.2,9,9,8,1,11,12,2.31
49,2019-08-02,0,0,2.74,0,1,1.0,0,0,0,0,0,1,1.22
50,2019-08-03,0,0,2.68,0,1,1.0,0,0,0,0,1,2,1.21
51,2019-08-05,0,0,2.62,0,1,1.0,1,0,0,0,0,3,1.21
52,2019-08-11,0,0,2.56,0,1,1.0,1,0,0,0,0,1,1.20
53,2019-08-12,0,0,2.51,0,1,1.0,0,0,0,0,0,1,1.18
54,2019-08-14,0,0,2.45,0,1,1.0,1,0,0,0,0,2,1.17
55,2019-08-16,0,0,2.40,0,1,1.0,0,0,0,0,1,2,1.17
56,2019-08-17,0,0,2.36,0,1,1.0,0,0,0,0,0,1,1.15
57,2019-08-25,0,0,2.31,0,0,1.0,0,0,0,0,1,3,1.14
58,2019-08-26,0,0,2.26,0,1,1.0,0,0,0,0,0,2,1.12
59,2019-08-31,0,0,2.22,0,0,1.0,0,0,0,0,2,2,1.14
60,August,0,0,0.00,0,9,11.0,3,0,0,0,5,20,0.73
61,2019-09-07,0,0,2.35,0,0,1.0,1,1,1,1,0,0,1.14
62,2019-09-12,0,0,2.32,0,1,0.2,1,0,0,0,0,1,1.14
63,2019-09-19,0,0,2.28,0,0,1.0,1,0,0,0,0,2,1.14
64,2019-09-25,0,0,2.25,0,0,0.2,0,0,0,0,0,2,1.13
65,2019-09-29,0,0,2.21,0,0,1.0,0,0,0,0,0,1,1.11
66,September,0,0,2.08,0,1,4.1,3,1,1,1,0,6,0.69
