,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-07-20,0,0,9.00,0,0,4.0,4,4,4,3,1,7,1.25
1,2021-07-25,0,0,6.75,1,0,4.0,3,2,2,1,4,6,1.50
2,July,0,0,6.75,1,0,8.0,7,6,6,4,5,13,1.50
3,2021-08-02,0,0,4.85,1,0,5.0,4,1,1,1,2,2,1.38
4,2021-08-07,0,0,4.00,1,0,5.0,4,2,1,1,2,10,1.33
5,2021-08-13,0,1,4.13,1,0,6.0,5,3,3,3,0,6,1.21
6,2021-08-18,0,0,3.90,1,0,6.0,5,2,2,2,1,4,1.17
7,2021-08-25,0,0,3.75,1,0,6.0,5,2,2,1,3,7,1.19
8,2021-08-30,0,1,4.73,1,0,4.0,7,6,6,1,3,4,1.33
9,August,0,2,4.22,6,0,32.0,30,16,15,9,11,33,1.28
10,2021-09-05,0,0,5.65,1,0,3.0,7,6,6,2,1,2,1.42
11,2021-09-11,0,0,6.00,1,0,5.0,3,5,5,2,6,4,1.46
12,2021-09-17,0,0,6.24,1,0,5.1,3,5,5,1,4,5,1.44
13,2021-09-22,1,0,5.92,1,0,6.0,6,2,2,0,1,8,1.42
14,2021-09-27,1,0,5.85,1,0,5.1,4,3,3,0,3,4,1.41
15,September,2,0,7.66,5,0,24.2,23,21,21,5,15,23,1.54
16,2021-10-02,0,0,5.48,1,0,6.0,3,1,1,1,2,7,1.36
17,October,0,0,1.50,1,0,6.0,3,1,1,1,2,7,0.83
