,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-26,0,0,0.00,5.2,3,0,0,1,5,0.71
1,2020-07-31,0,1,4.91,1.2,4,4,0,3,1,1.50
2,July,0,1,4.91,7.1,7,4,0,4,6,1.50
3,2020-08-05,0,0,4.35,3.0,3,1,0,0,1,1.35
4,2020-08-10,0,0,5.84,2.0,2,3,0,2,3,1.46
5,2020-08-16,0,0,7.20,2.2,4,4,2,0,5,1.47
6,2020-08-20,0,0,7.47,0.2,1,1,0,3,2,1.66
7,2020-08-22,1,0,6.50,2.1,0,0,0,1,1,1.50
8,2020-08-31,0,1,6.41,1.2,1,1,1,1,2,1.47
9,August,1,1,7.30,12.1,11,10,3,7,14,1.46
10,2020-09-04,1,0,5.64,2.2,1,0,0,0,3,1.34
11,2020-09-12,0,0,5.40,1.0,0,0,0,0,1,1.29
12,2020-09-13,0,0,4.97,2.0,0,0,0,0,4,1.18
13,2020-09-15,0,1,5.13,1.0,1,1,1,0,1,1.18
14,2020-09-18,0,0,5.00,0.2,0,0,0,0,0,1.15
15,2020-09-21,0,0,4.76,1.1,0,0,0,0,0,1.09
16,2020-09-23,0,0,4.45,2.0,0,0,0,0,3,1.02
17,2020-09-25,0,1,4.50,1.2,1,1,1,0,1,1.00
18,September,1,2,1.46,12.1,3,2,2,0,13,0.24
