,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-07,0,0,3.86,1,0,4.2,3,2,2,2,0,7,0.64
1,2021-04-13,0,1,7.56,1,0,3.2,8,5,5,1,1,3,1.44
2,2021-04-20,0,0,5.40,1,0,5.0,4,1,1,0,1,5,1.28
3,2021-04-25,0,1,6.23,1,0,4.0,5,4,4,1,0,6,1.27
4,April,0,2,6.23,4,0,17.1,20,12,12,4,2,21,1.27
5,2021-05-01,1,0,5.24,1,0,5.0,3,1,1,1,3,8,1.25
6,2021-05-07,0,0,5.02,1,0,6.1,3,3,3,2,1,5,1.12
7,2021-05-13,0,1,5.40,1,0,4.2,6,4,4,1,2,9,1.20
8,2021-05-18,0,0,5.73,1,0,4.1,6,4,4,1,2,3,1.27
9,2021-05-23,0,0,5.06,1,0,5.0,2,0,0,0,2,4,1.22
10,2021-05-31,0,1,5.10,1,0,5.0,5,3,3,1,3,5,1.26
11,May,1,2,4.45,6,0,30.1,25,15,15,6,13,34,1.25
12,2021-06-05,0,0,5.09,1,0,5.1,6,3,3,0,1,3,1.26
13,2021-06-12,0,0,5.74,1,0,0.1,5,4,4,0,1,0,1.37
14,2021-06-18,0,0,5.59,1,0,4.2,4,2,2,1,1,5,1.34
15,2021-06-24,1,0,5.18,1,0,6.1,5,1,1,0,2,6,1.32
16,2021-06-29,1,0,5.43,1,0,5.1,9,5,5,3,1,4,1.36
17,June,2,0,6.14,5,0,22.0,29,15,15,4,6,18,1.59
18,2021-07-06,1,0,5.05,1,0,7.0,4,1,1,0,1,9,1.30
19,2021-07-11,0,0,4.90,1,0,6.0,3,2,2,2,2,4,1.27
20,2021-07-18,1,0,4.60,1,0,5.1,4,0,0,0,2,3,1.26
21,2021-07-24,1,0,4.36,1,0,7.0,4,3,1,0,3,4,1.24
22,2021-07-30,1,0,4.11,1,0,5.2,5,0,0,0,2,5,1.24
23,July,4,0,1.16,5,0,31.0,20,6,4,2,10,25,0.97
24,2021-08-04,0,0,4.04,1,0,6.1,4,3,2,1,1,10,1.21
25,2021-08-09,0,0,3.82,1,0,6.0,4,1,0,0,2,4,1.20
26,2021-08-14,0,0,3.89,1,0,5.0,7,3,3,1,1,4,1.22
27,2021-08-19,1,0,3.94,1,0,5.1,5,3,3,1,0,5,1.21
28,2021-08-26,0,0,4.18,1,0,3.2,4,5,5,2,3,4,1.23
29,2021-08-31,0,1,4.44,1,0,4.2,5,6,6,1,2,6,1.24
30,August,1,1,5.52,6,0,31.0,29,21,19,6,9,33,1.23
31,2021-09-06,0,1,4.41,1,0,7.0,4,3,3,2,2,5,1.22
32,2021-09-28,0,0,4.40,1,0,2.1,1,1,1,0,1,2,1.21
33,September,0,1,3.86,2,0,9.1,5,4,4,2,3,7,0.86
34,2021-10-03,0,0,4.30,1,0,3.1,2,0,0,0,1,2,1.21
35,October,0,0,0.00,1,0,3.1,2,0,0,0,1,2,0.90
