,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2020-07-24,0,1,4.76,1,0,5.2,4,3,3,0,3,4,1.24
1,2020-07-29,0,0,4.09,1,0,5.1,4,2,2,1,1,5,1.09
2,July,0,1,4.09,2,0,11.0,8,5,5,1,4,9,1.09
3,2020-08-04,0,1,7.04,1,0,4.1,7,8,7,2,2,2,1.37
4,2020-08-09,0,1,9.35,1,0,2.0,5,6,6,4,1,2,1.56
5,August,0,2,18.47,2,0,6.1,12,14,13,6,3,4,2.37
6,2020-09-05,0,1,8.44,1,0,4.0,3,2,2,2,2,2,1.50
7,2020-09-10,0,0,7.52,1,0,5.0,7,2,2,2,2,2,1.56
8,2020-09-15,0,0,8.53,1,0,5.1,13,8,8,2,1,2,1.74
9,2020-09-20,0,0,7.36,1,0,5.0,2,0,0,0,1,7,1.58
10,2020-09-27,1,0,6.48,1,0,5.0,2,0,0,0,0,4,1.44
11,September,1,1,4.44,5,0,24.1,27,12,12,6,6,17,1.36
