,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-05-02,0,0,2.84,1,0,6.1,5,2,2,1,1,4,0.95
1,2018-05-07,0,1,8.68,1,0,3.0,10,9,7,1,3,0,2.04
2,2018-05-13,0,1,8.16,1,0,5.0,8,4,4,1,2,4,2.02
3,2018-05-18,0,0,7.63,1,0,1.0,2,0,0,0,0,0,2.02
4,May,0,2,7.63,4,0,15.1,25,15,13,3,6,8,2.02
5,2018-07-08,1,0,5.75,1,0,5.0,3,0,0,0,2,3,1.77
6,2018-07-14,0,0,6.08,1,0,3.1,8,3,3,0,0,1,1.86
7,2018-07-23,1,0,5.46,1,0,6.0,6,2,2,1,1,6,1.72
8,2018-07-28,0,1,5.55,1,0,6.0,8,4,4,2,1,1,1.68
9,July,2,1,3.98,4,0,20.1,25,9,9,3,4,11,1.43
10,2018-08-03,0,0,4.64,1,0,7.0,2,0,0,0,1,2,1.48
11,2018-08-10,0,0,4.53,1,0,5.0,4,2,2,1,0,4,1.41
12,2018-08-15,0,0,3.90,1,0,7.2,5,0,0,0,0,2,1.30
13,2018-08-21,1,0,3.47,1,0,7.0,1,0,0,0,1,6,1.19
14,2018-08-27,0,1,4.02,1,0,2.2,7,5,5,0,0,1,1.25
15,August,1,1,2.15,5,0,29.1,19,7,7,1,2,15,0.72
16,2018-09-13,0,1,4.35,1,0,3.1,7,4,4,0,1,2,1.30
17,2018-09-19,1,0,3.96,1,0,6.2,3,0,0,0,0,3,1.23
18,2018-09-25,0,0,4.42,1,0,2.1,7,5,5,2,0,3,1.28
19,2018-09-30,0,0,4.48,1,0,3.0,4,2,2,1,0,5,1.28
20,September,1,1,6.46,4,0,15.1,21,11,11,3,1,13,1.43
