,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-01,0,0,6.75,1,0,4.0,6,3,3,0,2,5,2.00
1,2021-04-07,0,0,2.45,1,0,7.0,1,0,0,0,0,8,0.82
2,2021-04-13,0,0,2.12,1,0,6.0,3,1,1,0,1,6,0.76
3,2021-04-19,1,0,1.96,1,0,6.0,1,1,1,0,3,7,0.74
4,2021-04-25,1,0,1.55,1,0,6.0,2,0,0,0,2,8,0.72
5,April,2,0,1.55,5,0,29.0,13,5,5,0,8,34,0.72
6,2021-05-01,0,0,1.80,1,0,6.0,6,2,2,1,1,6,0.80
7,2021-05-06,0,1,1.73,1,0,6.2,2,1,1,1,2,11,0.77
8,2021-05-12,0,0,1.64,1,0,7.2,3,1,1,1,1,10,0.73
9,2021-05-18,0,1,1.58,1,0,7.2,4,2,1,0,2,4,0.74
10,2021-05-24,1,0,1.41,1,0,7.0,3,0,0,0,0,8,0.70
11,2021-05-30,1,0,1.27,1,0,7.0,2,0,0,0,2,10,0.69
12,May,2,2,1.07,6,0,42.0,20,6,5,3,8,49,0.67
13,2021-06-05,0,0,1.42,1,0,5.0,6,2,2,1,1,9,0.74
14,2021-06-11,1,0,1.52,1,0,7.0,4,2,2,2,0,5,0.72
15,2021-06-17,0,1,1.94,1,0,5.0,5,5,5,2,2,5,0.76
16,2021-06-23,1,0,1.89,1,0,7.0,3,1,1,1,2,9,0.76
17,2021-06-29,1,0,1.87,1,0,6.0,4,1,1,0,3,8,0.78
18,June,3,1,3.30,5,0,30.0,22,11,11,6,8,36,1.00
19,2021-07-05,0,1,2.10,1,0,6.1,4,4,4,0,1,6,0.78
20,2021-07-11,0,0,2.06,1,0,6.0,9,1,1,0,0,4,0.82
21,2021-07-17,0,0,2.04,1,0,5.2,2,2,1,0,4,8,0.83
22,2021-07-25,0,1,2.14,1,0,7.0,5,3,3,0,2,9,0.84
23,2021-07-31,0,1,2.26,1,0,5.1,8,3,3,1,1,6,0.88
24,July,0,3,3.56,5,0,30.1,28,13,12,1,8,33,1.19
25,2021-08-07,0,0,2.23,1,0,6.0,6,1,1,1,1,8,0.89
26,2021-08-12,0,0,2.18,1,0,3.0,2,1,0,0,3,3,0.90
27,2021-08-19,0,1,2.48,1,0,5.0,8,6,6,2,1,4,0.94
28,2021-08-25,1,0,2.38,1,0,6.0,4,0,0,0,0,10,0.93
29,2021-08-31,1,0,2.35,1,0,6.0,5,1,1,1,3,8,0.94
30,August,2,1,2.77,5,0,26.0,25,9,8,4,8,33,1.27
31,2021-09-06,0,1,2.48,1,0,6.0,9,4,4,3,1,6,0.97
32,2021-09-15,0,1,2.55,1,0,6.0,4,3,3,0,1,7,0.96
33,2021-09-21,0,1,2.52,1,0,6.0,2,1,1,0,1,10,0.95
34,2021-09-28,0,0,2.56,1,0,4.0,7,2,2,1,0,3,0.96
35,September,0,3,4.09,4,0,22.0,22,10,10,4,3,26,1.14
