,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-03-28,0,0,0.00,0,1,2.0,0,0,0,0,0,4,0.00
1,2019-03-30,0,0,0.00,0,1,1.0,0,0,0,0,0,3,0.00
2,March,0,0,0.00,0,2,3.0,0,0,0,0,0,7,0.00
3,2019-04-01,0,0,0.00,0,1,1.0,1,0,0,0,0,1,0.25
4,2019-04-02,0,0,0.00,0,1,1.0,0,0,0,0,1,2,0.40
5,2019-04-07,0,0,0.00,0,1,2.2,0,0,0,0,0,3,0.26
6,2019-04-12,0,0,0.00,0,0,1.1,2,0,0,0,1,2,0.56
7,2019-04-15,0,0,0.90,0,0,1.0,1,1,1,1,0,3,0.60
8,2019-04-19,0,1,3.27,0,0,1.0,1,3,3,1,2,3,0.82
9,2019-04-21,0,1,3.75,0,0,1.0,1,1,1,1,0,3,0.83
10,2019-04-27,0,0,3.21,0,1,2.0,0,0,0,0,0,5,0.71
11,2019-04-30,0,0,3.68,0,1,0.2,1,1,1,1,0,2,0.75
12,April,0,2,4.63,0,5,11.2,7,6,6,4,4,24,0.94
13,2019-05-03,0,0,3.24,0,1,2.0,1,0,0,0,1,5,0.78
14,2019-05-05,0,0,3.06,0,1,1.0,0,0,0,0,0,3,0.74
15,2019-05-08,0,0,2.95,0,1,0.2,0,0,0,0,1,2,0.76
16,2019-05-11,0,0,2.79,0,0,1.0,0,0,0,0,1,0,0.78
17,2019-05-15,0,0,2.66,0,1,1.0,0,0,0,0,0,1,0.74
18,2019-05-18,0,1,2.95,0,0,1.0,1,1,1,1,0,2,0.75
19,2019-05-19,1,0,2.70,0,0,2.0,0,0,0,0,0,3,0.69
20,2019-05-22,0,0,2.52,0,1,1.2,0,0,0,0,0,2,0.64
21,2019-05-27,0,0,2.33,0,1,2.0,2,0,0,0,1,2,0.70
22,2019-05-30,0,0,2.30,0,0,0.1,0,0,0,0,0,1,0.70
23,May,1,1,0.71,0,6,12.2,4,1,1,1,4,21,0.63
24,2019-06-01,0,0,2.45,0,0,2.0,2,1,1,1,0,5,0.72
25,2019-06-06,0,0,2.35,0,1,1.1,0,0,0,0,1,3,0.72
26,2019-06-08,0,0,2.27,0,1,1.0,0,0,0,0,0,3,0.69
27,2019-06-09,0,0,2.20,0,1,1.0,0,0,0,0,1,3,0.70
28,2019-06-12,0,0,2.14,0,0,1.0,0,0,0,0,2,0,0.74
29,2019-06-16,0,0,2.02,0,1,2.0,0,0,0,0,0,3,0.70
30,2019-06-22,0,0,1.91,0,1,2.0,0,0,0,0,0,4,0.66
31,2019-06-27,0,0,1.82,0,1,2.0,0,0,0,0,0,3,0.63
32,2019-06-29,0,0,1.77,0,1,1.0,0,0,0,0,0,1,0.61
33,June,0,0,0.68,0,7,13.1,2,1,1,1,4,25,0.45
34,2019-07-01,0,0,2.16,0,0,1.0,2,2,2,1,0,1,0.65
35,2019-07-05,0,0,2.09,0,0,1.1,0,0,0,0,1,1,0.65
36,2019-07-12,0,0,2.40,0,0,2.0,2,2,2,2,0,3,0.67
37,2019-07-17,0,0,2.35,0,1,1.0,3,2,0,0,0,2,0.72
38,2019-07-20,0,0,2.31,0,0,0.2,0,0,0,0,0,2,0.71
39,2019-07-21,0,0,2.27,0,1,1.0,1,0,0,0,0,2,0.71
40,2019-07-24,0,0,2.17,0,0,2.0,1,0,0,0,0,5,0.70
41,2019-07-26,0,0,2.13,0,1,1.0,1,0,0,0,0,2,0.71
42,2019-07-30,0,1,2.29,0,0,0.1,1,1,1,1,0,1,0.73
43,2019-07-31,0,0,2.25,0,1,1.0,1,0,0,0,0,0,0.73
44,July,0,1,3.97,0,4,11.1,12,7,5,4,1,19,1.15
45,2019-08-01,0,1,2.58,0,0,0.1,1,2,2,1,1,0,0.76
46,2019-08-05,0,0,2.68,0,1,1.1,2,1,1,0,0,2,0.78
47,2019-08-09,1,0,2.77,0,0,1.2,1,1,1,1,1,4,0.80
48,2019-08-13,0,0,2.91,0,0,0.1,1,1,1,1,0,1,0.81
49,2019-08-17,0,0,3.02,0,0,1.0,2,1,1,0,2,3,0.86
50,2019-08-25,0,0,2.97,0,0,1.0,1,0,0,0,0,0,0.87
51,2019-08-28,0,0,2.87,0,1,2.0,1,0,0,0,0,3,0.85
52,2019-08-31,0,0,2.79,0,1,1.2,0,0,0,0,0,2,0.83
53,August,1,1,5.79,0,3,9.1,9,6,6,3,4,15,1.39
54,2019-09-01,0,0,2.74,0,0,1.0,0,0,0,0,0,2,0.82
55,2019-09-03,0,0,2.70,0,1,1.0,0,0,0,0,0,2,0.81
56,2019-09-07,1,0,2.62,0,0,2.0,0,0,0,0,1,4,0.80
57,2019-09-08,0,0,2.59,0,1,0.2,0,0,0,0,0,2,0.79
58,2019-09-11,0,0,2.55,0,1,1.0,1,0,0,0,0,3,0.79
59,2019-09-12,0,0,2.51,0,1,1.0,0,0,0,0,0,2,0.78
60,2019-09-14,0,0,2.48,0,1,1.0,0,0,0,0,0,1,0.77
61,2019-09-15,0,0,2.70,0,1,1.0,1,2,2,1,1,2,0.79
62,2019-09-19,0,0,2.66,0,1,1.0,0,0,0,0,0,1,0.77
63,2019-09-22,0,0,2.61,0,1,1.1,1,0,0,0,0,3,0.77
64,2019-09-24,0,0,2.58,0,1,1.0,2,0,0,0,0,1,0.79
65,2019-09-26,0,0,2.53,0,1,1.1,0,0,0,0,1,2,0.79
66,2019-09-28,0,0,2.62,0,0,1.0,2,1,1,1,0,2,0.81
67,September,1,0,1.88,0,10,14.1,7,3,3,2,3,27,0.70
