,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-06-09,0,0,2.25,4.0,1,1,0,1,7,0.50
1,2021-06-15,0,0,5.00,5.0,5,4,0,1,3,0.89
2,2021-06-20,1,0,4.20,6.0,4,2,1,1,6,0.87
3,2021-06-27,0,1,4.95,5.0,4,4,0,3,3,1.00
4,June,1,1,4.95,20.0,14,11,1,6,19,1.00
5,2021-07-03,0,0,5.63,4.0,7,4,1,1,6,1.17
6,2021-07-28,0,0,5.19,2.0,2,0,0,1,2,1.19
7,2021-07-30,0,0,5.81,0.1,1,2,0,1,0,1.25
8,July,0,0,8.53,6.1,10,6,1,3,8,2.05
9,2021-08-14,0,0,5.72,2.0,2,1,1,1,4,1.27
10,2021-08-24,1,0,4.81,5.1,3,0,0,1,4,1.19
11,2021-08-29,0,0,5.63,4.2,6,6,1,2,3,1.25
12,August,1,0,5.25,12.0,11,7,2,4,11,1.25
13,2021-09-04,0,0,5.72,1.0,1,1,1,2,0,1.30
14,2021-09-16,0,0,5.53,1.1,1,0,0,0,0,1.28
15,September,0,0,3.86,2.1,2,1,1,2,0,1.71
