,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2019-03-30,1,0,0.00,6.0,3,0,0,2,4,0.83
1,March,1,0,0.00,6.0,3,0,0,2,4,0.83
2,2019-04-04,1,0,2.38,5.1,8,3,1,4,3,1.50
3,2019-04-09,1,0,2.50,6.2,7,2,0,1,4,1.39
4,2019-04-14,0,0,2.63,6.0,2,2,0,2,3,1.21
5,2019-04-21,0,1,3.04,2.2,4,2,0,1,2,1.28
6,2019-04-27,0,1,4.35,4.1,10,6,0,2,2,1.48
7,April,2,2,5.40,25.0,31,15,1,10,14,1.64
8,2019-05-03,1,0,3.89,6.0,4,1,0,2,4,1.41
9,2019-05-08,0,0,4.19,6.0,5,4,0,5,0,1.44
10,2019-05-14,0,1,4.41,6.0,6,4,3,1,5,1.41
11,2019-05-20,1,0,4.14,5.1,5,1,0,0,1,1.36
12,2019-05-26,1,0,3.86,6.1,5,1,1,4,4,1.37
13,May,3,1,3.34,29.2,25,11,4,12,14,1.25
14,2019-06-01,0,1,3.95,5.1,6,3,1,2,2,1.38
15,2019-06-07,0,0,3.98,6.1,8,3,1,1,5,1.38
16,2019-06-12,0,0,3.89,6.1,7,2,0,1,4,1.37
17,2019-06-18,1,0,3.68,7.0,4,1,1,1,2,1.32
18,2019-06-23,0,1,4.26,3.0,9,7,1,2,0,1.40
19,2019-06-29,1,0,3.92,7.2,2,0,0,2,3,1.33
20,June,2,2,4.04,35.2,36,16,4,9,16,1.26
21,2019-07-05,1,0,3.86,6.1,5,2,1,0,4,1.30
22,2019-07-14,0,0,3.79,6.2,7,2,1,1,3,1.29
23,2019-07-20,0,0,3.82,6.0,4,3,3,1,2,1.27
24,2019-07-25,0,1,4.05,4.2,7,5,0,0,4,1.28
25,2019-07-31,0,1,4.04,7.0,8,3,1,0,3,1.27
26,July,1,2,4.40,30.2,31,15,6,2,16,1.08
27,2019-08-06,1,0,3.99,6.0,7,2,1,1,3,1.27
28,2019-08-13,0,1,3.95,6.0,6,2,0,0,4,1.26
29,2019-08-18,0,1,4.06,5.0,7,4,1,4,3,1.29
30,2019-08-25,0,0,4.08,6.0,6,3,1,3,2,1.30
31,2019-08-30,1,0,4.04,6.0,6,2,0,2,1,1.30
32,August,2,2,4.03,29.0,32,13,3,10,13,1.45
33,2019-09-05,0,0,4.08,5.0,8,3,1,0,4,1.31
34,2019-09-11,1,0,4.07,5.0,7,2,1,3,4,1.33
35,2019-09-17,0,0,4.00,5.0,5,1,0,0,2,1.32
36,2019-09-28,1,0,3.89,5.0,3,0,0,1,3,1.31
37,September,2,0,2.70,20.0,23,6,2,4,13,1.35
