,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2020-07-28,0,1,0.00,5.0,5,0,0,3,4,1.60
1,July,0,1,0.00,5.0,5,0,0,3,4,1.60
2,2020-08-05,0,0,2.45,6.0,4,3,2,2,9,1.27
3,2020-08-10,0,1,4.11,4.1,9,4,1,1,2,1.57
4,2020-08-15,1,0,3.74,6.1,7,2,0,1,2,1.48
5,2020-08-20,0,0,4.73,5.0,6,5,1,3,3,1.54
6,2020-08-25,0,1,5.73,6.1,6,7,2,2,6,1.48
7,2020-08-30,0,1,6.16,5.0,5,5,3,4,8,1.53
8,August,1,3,7.09,33.0,37,26,9,13,30,1.52
9,2020-09-05,0,0,5.91,4.2,6,2,0,3,4,1.57
10,2020-09-10,0,1,6.14,5.2,10,5,2,3,3,1.66
11,2020-09-16,1,0,5.18,9.0,4,0,0,3,9,1.52
12,2020-09-21,0,1,5.87,4.0,5,7,1,4,4,1.57
13,2020-09-26,0,0,5.35,6.0,6,0,0,1,4,1.53
14,September,1,2,4.30,29.1,31,14,3,14,24,1.53
