,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2018-04-01,0,0,3.60,1,0,5.0,5,2,2,0,3,7,1.60
1,2018-04-07,0,1,2.08,1,0,8.0,3,1,1,1,2,7,1.00
2,2018-04-12,1,0,2.25,1,0,7.0,7,2,2,0,2,7,1.10
3,2018-04-20,0,1,2.67,1,0,7.0,5,3,3,1,3,6,1.11
4,2018-04-25,1,0,2.41,1,0,6.2,4,1,1,0,3,8,1.10
5,2018-04-30,0,0,2.45,1,0,6.2,4,2,2,1,3,11,1.09
6,April,2,2,2.45,6,0,40.1,28,11,11,3,16,46,1.09
7,2018-05-05,0,1,2.53,1,0,6.0,2,4,2,0,3,8,1.06
8,2018-05-11,0,0,3.00,1,0,4.2,11,5,4,0,2,3,1.22
9,2018-05-16,1,0,2.59,1,0,8.0,4,0,0,0,0,10,1.12
10,2018-05-22,1,0,2.35,1,0,6.0,7,0,0,0,2,6,1.15
11,2018-05-27,0,0,2.61,1,0,7.1,5,4,4,1,2,13,1.13
12,May,2,1,2.81,5,0,32.0,29,13,10,1,9,40,1.19
13,2018-06-02,0,1,2.77,1,0,5.2,6,7,3,1,3,11,1.17
14,2018-06-08,1,0,2.62,1,0,8.0,7,1,1,0,1,12,1.15
15,2018-06-13,0,1,2.69,1,0,7.2,4,3,3,0,2,12,1.12
16,2018-06-18,1,0,2.50,1,0,7.0,3,0,0,0,2,8,1.09
17,2018-06-23,1,0,2.44,1,0,6.1,5,1,1,0,2,11,1.09
18,2018-06-29,0,1,2.45,1,0,6.2,6,2,2,0,1,8,1.09
19,June,3,3,2.18,6,0,41.1,31,14,10,1,11,62,1.02
20,2018-07-04,1,0,2.37,1,0,7.2,7,2,1,0,1,8,1.09
21,2018-07-10,0,0,2.23,1,0,8.0,3,0,0,0,4,12,1.07
22,2018-07-15,0,0,2.24,1,0,7.0,7,2,2,1,1,7,1.08
23,2018-07-20,0,0,2.44,1,0,4.0,9,4,4,0,5,7,1.15
24,2018-07-25,1,0,2.32,1,0,7.0,2,0,0,0,2,10,1.12
25,2018-07-31,1,0,2.34,1,0,6.1,4,2,2,1,4,3,1.13
26,July,3,0,2.03,6,0,40.0,32,10,9,2,17,47,1.23
27,2018-08-06,1,0,2.25,1,0,6.0,3,0,0,0,3,11,1.12
28,2018-08-11,1,0,2.22,1,0,6.1,2,1,1,1,0,8,1.09
29,August,2,0,0.73,2,0,12.1,5,1,1,1,3,19,0.65
30,2018-09-21,0,0,2.21,1,0,1.1,2,0,0,0,1,1,1.10
31,2018-09-25,0,0,2.26,1,0,4.0,5,2,2,1,0,4,1.10
32,2018-09-30,0,0,2.21,0,1,4.0,2,0,0,0,0,2,1.09
33,September,0,0,1.93,2,1,9.1,9,2,2,1,1,7,1.07
