,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2020-07-23,0,0,2.08,1,0,4.1,7,1,1,0,0,4,1.62
1,2020-07-29,0,0,2.35,1,0,3.1,3,1,1,0,2,3,1.57
2,July,0,0,2.35,2,0,7.2,10,2,2,0,2,7,1.57
3,2020-08-04,1,0,2.63,1,0,6.0,3,2,2,1,1,8,1.17
4,2020-08-10,0,1,2.75,1,0,6.0,5,2,2,1,2,2,1.17
5,2020-08-16,0,0,3.00,1,0,4.1,7,2,2,1,0,2,1.25
6,2020-08-22,0,0,2.79,1,0,5.0,2,1,1,1,2,1,1.17
7,2020-08-28,0,0,2.83,1,0,6.0,5,2,2,0,2,3,1.17
8,August,1,1,2.96,5,0,27.1,22,9,9,4,7,16,1.06
9,2020-09-04,0,0,2.88,1,0,5.2,3,2,2,2,1,5,1.11
10,2020-09-10,0,0,2.81,1,0,1.0,2,0,0,0,0,0,1.13
11,2020-09-16,0,0,2.68,0,0,5.1,3,3,1,2,1,6,1.09
12,2020-09-22,1,0,2.77,1,0,5.0,3,2,2,1,3,5,1.10
13,2020-09-27,1,0,2.57,0,0,4.0,2,0,0,0,2,5,1.09
14,September,2,0,2.14,3,0,21.0,13,7,5,5,7,21,0.95
