,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-04,0,0,6.75,0,0,1.1,2,1,1,0,1,0,2.25
1,2021-04-08,0,0,6.75,0,0,1.1,1,1,1,0,0,2,1.50
2,2021-04-12,0,0,4.50,0,0,1.1,0,0,0,0,1,2,1.25
3,2021-04-14,0,0,3.00,0,0,2.0,1,0,0,0,1,0,1.17
4,2021-04-17,0,0,2.35,0,0,1.2,2,0,0,0,0,2,1.17
5,2021-04-21,0,0,1.86,1,0,2.0,2,0,0,0,0,0,1.14
6,2021-04-27,0,0,3.00,1,0,2.1,3,2,2,2,0,2,1.17
7,April,0,0,3.00,2,0,12.0,11,4,4,2,3,8,1.17
8,2021-05-01,0,0,3.21,0,0,2.0,3,1,1,1,2,4,1.36
9,2021-05-04,0,0,2.70,0,0,2.2,1,0,0,0,1,3,1.26
10,2021-05-07,0,0,2.60,0,0,0.2,0,0,0,0,0,0,1.21
11,2021-05-11,1,0,2.45,0,0,1.0,1,0,0,0,0,0,1.20
12,2021-05-14,0,1,3.15,0,0,1.2,1,2,2,0,2,3,1.25
13,2021-05-19,0,0,2.82,0,0,2.1,3,0,0,0,0,2,1.25
14,2021-05-22,0,0,2.70,0,0,1.0,1,1,0,0,0,2,1.24
15,2021-05-24,0,0,2.59,1,0,1.0,2,5,0,1,2,2,1.36
16,2021-05-28,0,0,2.49,0,0,1.0,0,0,0,0,0,1,1.30
17,May,1,1,2.03,1,0,13.1,12,9,3,2,7,17,1.43
18,2021-06-02,0,0,2.73,0,0,1.0,1,1,1,1,0,2,1.29
19,2021-06-05,0,0,2.54,0,0,2.0,1,0,0,0,0,3,1.24
20,2021-06-08,0,1,3.45,0,0,0.1,2,3,3,0,1,0,1.33
21,2021-06-13,0,0,3.52,0,0,2.0,2,1,1,1,0,2,1.30
22,2021-06-16,0,0,3.38,0,0,1.1,1,0,0,0,0,2,1.28
23,2021-06-18,0,0,3.21,0,0,1.2,1,0,0,0,0,3,1.25
24,2021-06-20,0,0,3.89,0,0,1.0,2,3,3,2,0,1,1.27
25,2021-06-25,0,1,3.79,0,0,1.0,0,1,0,0,3,0,1.32
26,2021-06-30,0,0,4.14,0,0,1.1,4,2,2,1,0,2,1.38
27,June,0,2,7.71,0,0,11.2,14,11,10,5,4,15,1.54
28,2021-07-06,0,0,4.78,0,0,0.2,3,3,3,1,0,1,1.43
29,2021-07-25,0,0,4.70,0,0,0.2,0,0,0,0,0,0,1.41
30,2021-07-28,0,0,4.58,0,0,1.0,1,0,0,0,0,1,1.40
31,July,0,0,11.57,0,0,2.1,4,3,3,1,0,2,1.71
32,2021-08-10,0,0,4.69,0,0,1.0,1,1,1,0,0,0,1.39
33,2021-08-12,0,0,4.61,0,0,0.2,2,0,0,0,0,0,1.41
34,2021-08-17,0,0,4.71,0,0,1.0,1,1,1,1,0,0,1.40
35,2021-08-18,0,0,4.68,0,0,0.1,1,0,0,0,0,0,1.42
36,2021-08-22,0,0,4.57,0,0,1.0,1,0,0,0,0,2,1.41
37,2021-08-24,0,0,4.57,0,0,2.0,3,1,1,0,0,3,1.41
38,2021-08-26,0,0,4.44,0,0,1.1,0,0,0,0,0,1,1.37
39,2021-08-30,0,0,4.60,0,0,0.1,2,1,1,0,1,0,1.43
40,August,0,0,4.70,0,0,7.2,11,4,4,1,1,6,1.57
41,2021-09-12,0,0,4.78,0,0,2.0,2,2,2,1,1,4,1.43
42,September,0,0,9.00,0,0,2.0,2,2,2,1,1,4,1.50
