,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-05-01,0,1,3.18,1,0,5.2,6,2,2,0,1,3,1.24
1,2019-05-07,0,0,3.60,1,0,4.1,7,2,2,0,2,5,1.60
2,2019-05-19,0,1,5.40,1,0,5.0,8,5,5,1,2,2,1.73
3,2019-05-25,1,0,5.14,1,0,6.0,2,3,3,2,2,9,1.43
4,May,1,2,5.14,4,0,21.0,23,12,12,3,7,19,1.43
5,2019-06-05,0,0,4.85,1,0,5.0,5,2,2,1,0,7,1.35
6,2019-06-14,0,0,5.23,1,0,5.0,6,4,4,1,1,1,1.35
7,2019-06-23,0,0,4.91,0,0,2.0,2,0,0,0,0,3,1.33
8,2019-06-26,0,0,5.08,0,0,0.2,1,1,1,0,3,0,1.43
9,2019-06-28,1,0,4.79,0,0,2.0,1,0,0,0,1,2,1.40
10,2019-06-30,0,0,4.66,0,0,1.0,0,0,0,0,0,0,1.36
11,June,1,0,4.02,2,0,15.2,15,7,7,2,5,13,1.28
12,2019-07-03,0,0,4.83,1,0,4.1,5,3,3,2,1,4,1.37
13,2019-07-14,0,0,4.21,1,0,6.0,3,0,0,0,1,3,1.28
14,2019-07-21,1,0,3.76,0,0,5.2,2,0,0,0,0,6,1.18
15,2019-07-27,1,0,3.57,1,0,5.1,3,1,1,0,4,4,1.19
16,July,2,0,1.69,3,0,21.1,13,4,4,2,6,17,0.89
17,2019-08-03,0,1,3.57,1,0,5.0,6,4,2,1,0,3,1.19
18,2019-08-09,1,0,3.21,1,0,7.0,5,0,0,0,0,5,1.14
19,2019-08-14,1,0,3.23,1,0,5.1,3,2,2,1,1,4,1.12
20,2019-08-20,0,1,3.32,1,0,6.0,5,3,3,1,0,9,1.09
21,2019-08-27,0,1,3.99,1,0,4.1,8,8,8,1,3,1,1.17
22,August,2,3,4.88,5,0,27.2,27,17,15,4,4,22,1.12
23,2019-09-02,0,1,4.57,1,0,5.0,10,8,8,1,1,4,1.22
24,2019-09-09,0,1,5.12,1,0,4.1,10,8,8,2,2,5,1.29
25,2019-09-15,0,1,5.33,1,0,3.0,6,4,4,1,3,3,1.35
26,2019-09-21,0,0,5.16,1,0,5.0,2,1,1,0,0,6,1.30
27,September,0,3,10.90,4,0,17.1,28,21,21,4,6,18,1.96
