,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2019-04-19,0,0,0.00,0,0,2.0,2,0,0,0,0,0,1.00
1,April,0,0,0.00,0,0,2.0,2,0,0,0,0,0,1.00
2,2019-05-03,0,0,0.00,0,0,2.0,2,0,0,0,0,2,1.00
3,2019-05-06,0,0,0.00,0,0,2.0,1,1,0,0,1,1,1.00
4,2019-05-10,0,0,0.00,0,0,3.0,0,0,0,0,0,2,0.67
5,2019-05-19,0,0,1.59,0,0,2.1,5,2,2,1,0,3,0.97
6,2019-05-22,0,0,1.35,0,0,2.0,0,0,0,0,2,1,0.98
7,2019-05-25,0,0,1.76,0,0,2.0,1,1,1,1,1,0,0.98
8,May,0,0,2.03,0,0,13.1,9,4,3,2,4,9,0.98
9,2019-06-08,0,0,1.65,0,0,1.0,2,0,0,0,0,1,1.04
10,2019-06-28,0,0,1.86,0,0,3.0,3,1,1,0,1,1,1.09
11,June,0,0,2.25,0,0,4.0,5,1,1,0,1,2,1.50
12,2019-07-15,0,0,2.11,0,0,2.0,2,1,1,0,0,2,1.08
13,2019-07-17,0,0,2.05,0,0,0.2,0,0,0,0,1,0,1.09
14,2019-07-20,0,0,1.96,0,0,1.0,0,0,0,0,0,1,1.04
15,2019-07-21,0,0,1.88,0,0,1.0,0,0,0,0,0,1,1.00
16,2019-07-24,0,0,1.78,0,0,1.1,1,0,0,0,0,1,0.99
17,2019-07-30,1,0,1.63,0,0,2.1,1,0,0,0,1,2,0.98
18,July,1,0,1.08,0,0,8.1,4,1,1,0,2,7,0.72
19,2019-08-02,0,0,1.57,0,0,1.0,2,0,0,0,1,1,1.05
20,2019-08-05,0,0,1.47,0,0,2.0,0,0,0,0,1,0,1.01
21,2019-08-07,1,0,1.42,0,0,1.0,1,0,0,0,0,0,1.01
22,2019-08-22,1,0,1.38,0,0,1.0,1,0,0,0,0,1,1.01
23,2019-08-23,0,0,1.82,0,0,2.0,4,2,2,1,0,1,1.07
24,2019-08-26,0,0,1.80,0,0,0.1,0,0,0,0,0,0,1.06
25,2019-08-27,0,0,1.75,0,0,1.0,0,0,0,0,0,1,1.03
26,2019-08-28,0,0,1.70,0,1,1.0,1,0,0,0,0,2,1.03
27,2019-08-30,0,0,2.15,0,0,0.2,3,2,2,1,0,1,1.09
28,August,2,0,3.60,0,1,10.0,12,4,4,2,2,7,1.40
29,2019-09-01,1,0,2.09,0,0,1.0,1,0,0,0,1,1,1.11
30,2019-09-03,0,0,2.04,0,0,1.0,2,0,0,0,0,1,1.13
31,2019-09-06,0,0,1.99,0,0,1.0,0,0,0,0,0,1,1.11
32,2019-09-08,0,0,1.94,0,0,1.0,0,0,0,0,0,0,1.08
33,2019-09-10,0,0,2.32,0,0,1.0,3,3,2,1,1,1,1.15
34,2019-09-13,0,0,2.27,0,0,1.0,0,0,0,0,0,0,1.12
35,2019-09-18,0,0,2.23,1,0,0.2,1,1,0,0,0,1,1.13
36,2019-09-25,0,0,2.18,0,0,1.0,1,0,0,0,1,1,1.15
37,2019-09-27,0,0,2.14,0,0,1.0,1,0,0,0,1,0,1.17
38,September,1,0,2.08,1,0,8.2,9,4,2,1,4,6,1.50
