,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-02,0,1,6.75,1,0,4.0,5,3,3,1,3,4,2.00
1,2021-04-08,0,1,8.10,1,0,6.0,9,7,6,1,0,1,1.70
2,2021-04-15,1,0,8.44,1,0,6.0,9,6,6,2,1,5,1.69
3,2021-04-21,0,0,7.71,1,0,5.0,5,3,3,0,1,3,1.57
4,2021-04-27,1,0,6.33,1,0,6.0,4,1,1,0,2,5,1.44
5,April,2,2,6.33,5,0,27.0,32,20,19,4,7,18,1.44
6,2021-05-02,0,0,5.79,1,0,5.2,7,2,2,1,2,6,1.47
7,2021-05-08,0,1,5.40,1,0,5.2,3,3,2,1,5,6,1.46
8,2021-05-13,0,1,5.24,1,0,6.1,7,3,3,0,2,4,1.46
9,2021-05-20,0,1,5.05,1,0,7.0,6,3,3,2,0,12,1.37
10,2021-05-26,0,0,4.84,1,0,6.0,5,2,2,0,0,6,1.32
11,2021-05-31,0,1,5.04,1,0,6.2,9,5,5,1,2,6,1.35
12,May,0,4,4.10,6,0,37.1,37,18,17,5,11,40,1.29
13,2021-06-05,0,0,5.12,1,0,6.0,6,5,4,1,1,4,1.34
14,2021-06-11,0,0,5.14,1,0,5.0,4,3,3,1,2,6,1.33
15,2021-06-16,0,1,5.40,1,0,3.0,4,4,4,1,3,4,1.37
16,2021-06-21,1,0,5.06,1,0,7.0,5,1,1,0,1,5,1.32
17,2021-06-26,1,0,4.73,1,0,6.0,5,0,0,0,0,5,1.29
18,June,2,1,4.00,5,0,27.0,24,13,12,3,7,24,1.15
19,2021-07-01,1,0,4.67,1,0,7.0,7,3,3,2,0,7,1.27
20,2021-07-06,0,0,4.60,1,0,5.1,6,2,2,0,1,1,1.27
21,2021-07-11,0,0,4.46,1,0,5.1,4,1,1,1,1,3,1.26
22,2021-07-18,1,0,4.46,1,0,8.0,6,4,4,0,0,6,1.22
23,2021-07-24,1,0,4.39,1,0,6.0,5,2,2,1,1,6,1.21
24,2021-07-31,0,1,4.38,1,0,6.1,8,4,3,0,2,6,1.23
25,July,3,1,3.55,6,0,38.0,36,16,15,4,5,29,1.08
26,2021-08-05,0,0,4.13,1,0,8.0,3,0,0,0,2,4,1.19
27,2021-08-11,0,1,4.30,1,0,5.0,11,5,5,2,1,3,1.24
28,August,0,1,3.46,2,0,13.0,14,5,5,2,3,7,1.31
29,2021-09-15,0,1,4.41,1,0,4.2,10,4,4,1,2,1,1.28
30,2021-09-22,0,1,4.59,1,0,6.0,7,6,6,2,2,7,1.29
31,2021-09-29,0,0,4.44,1,0,5.0,3,0,0,0,4,4,1.29
32,September,0,2,5.74,3,0,15.2,20,10,10,3,8,12,1.79
