,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2020-07-24,0,0,2.25,1,0,4.0,3,1,1,0,3,5,1.50
1,2020-07-29,0,1,3.00,1,0,5.0,5,2,2,0,2,3,1.44
2,July,0,1,3.00,2,0,9.0,8,3,3,0,5,8,1.44
3,2020-08-03,1,0,2.25,1,0,7.0,4,1,1,0,4,9,1.31
4,2020-08-08,1,0,1.57,1,0,7.0,2,0,0,0,0,5,1.00
5,2020-08-18,0,1,4.74,1,0,1.2,6,9,9,2,4,1,1.34
6,2020-08-23,0,0,5.22,1,0,4.2,7,4,4,1,3,5,1.47
7,2020-08-29,0,1,6.06,1,0,3.1,6,5,5,1,2,5,1.56
8,August,2,2,7.23,5,0,23.2,25,19,19,4,13,25,1.61
9,2020-09-08,1,0,5.73,1,0,5.0,6,2,2,1,1,4,1.54
10,2020-09-13,0,1,5.86,1,0,5.1,7,4,4,2,1,7,1.53
11,2020-09-22,0,1,6.32,1,0,4.0,7,5,5,3,1,3,1.57
12,2020-09-27,0,0,5.60,1,0,6.0,4,2,0,0,2,13,1.51
13,September,1,2,4.87,4,0,20.1,24,13,11,6,5,27,1.43
