,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2021-04-01,0,0,0.00,1.0,0,0,0,0,1,0.00
1,2021-04-02,0,0,0.00,1.0,0,0,0,0,2,0.00
2,2021-04-05,0,0,0.00,1.0,0,0,0,1,1,0.33
3,2021-04-07,1,0,0.00,1.0,0,0,0,0,1,0.25
4,2021-04-09,0,0,0.00,0.1,0,0,0,0,1,0.23
5,2021-04-10,0,0,0.00,1.0,0,0,0,0,1,0.19
6,2021-04-13,0,0,0.00,1.0,0,0,0,1,2,0.32
7,2021-04-14,0,0,0.00,1.0,1,0,0,0,1,0.41
8,2021-04-17,0,0,2.16,1.0,4,2,0,1,0,0.96
9,2021-04-20,0,0,2.89,1.0,1,1,1,0,1,0.96
10,2021-04-22,0,0,2.61,1.0,0,0,0,0,3,0.87
11,2021-04-23,0,0,2.38,1.0,1,0,1,0,3,0.88
12,2021-04-27,0,0,2.92,1.0,1,1,1,0,0,0.89
13,April,1,0,2.92,12.1,8,4,3,3,17,0.89
14,2021-05-04,0,0,5.54,0.2,4,4,0,0,1,1.15
15,2021-05-07,0,0,5.14,1.0,0,0,0,1,3,1.14
16,2021-05-10,0,0,4.80,1.0,2,0,0,0,1,1.20
17,2021-05-11,0,0,4.50,1.0,0,0,0,0,1,1.13
18,2021-05-14,0,0,4.24,1.0,1,0,0,0,3,1.12
19,2021-05-15,0,1,5.09,0.2,3,2,1,0,0,1.25
20,2021-05-18,0,0,4.82,1.0,0,0,0,0,0,1.18
21,2021-05-19,0,0,4.58,1.0,0,0,0,0,0,1.12
22,2021-05-26,0,0,4.35,1.0,0,0,0,0,0,1.06
23,2021-05-28,0,0,4.15,1.0,0,0,0,1,1,1.06
24,2021-05-30,0,0,4.37,1.0,1,1,1,0,2,1.06
25,May,0,1,6.10,10.1,11,7,2,2,12,1.26
26,2021-06-04,0,0,4.18,1.0,0,0,0,0,0,1.01
27,2021-06-05,0,0,4.01,1.0,0,0,0,0,2,0.97
28,2021-06-08,0,0,3.86,1.0,0,0,0,0,0,0.94
29,2021-06-09,0,1,3.76,0.2,1,0,0,1,0,0.99
30,2021-06-12,1,0,3.62,1.0,0,0,0,0,3,0.95
31,2021-06-14,0,0,3.49,1.0,0,0,0,0,1,0.92
32,2021-06-18,0,0,3.38,1.0,1,0,0,0,0,0.92
33,2021-06-23,0,0,3.26,1.0,1,0,0,0,1,0.92
34,2021-06-25,0,0,3.16,1.0,0,0,0,0,1,0.89
35,2021-06-26,1,0,3.06,1.0,0,0,0,0,0,0.87
36,June,2,1,0.00,9.2,3,0,0,1,8,0.41
37,2021-07-03,0,0,2.97,1.0,0,0,0,0,1,0.84
38,2021-07-07,0,0,2.88,1.0,1,0,0,0,1,0.84
39,2021-07-09,0,0,2.80,1.0,1,0,0,1,1,0.88
40,2021-07-11,0,0,2.72,1.0,1,0,0,0,1,0.88
41,2021-07-19,0,0,2.65,1.0,1,0,0,0,1,0.88
42,2021-07-20,0,0,2.58,1.0,0,0,0,0,1,0.86
43,2021-07-22,0,0,2.52,1.0,1,0,0,0,1,0.86
44,2021-07-25,0,0,2.45,1.0,0,0,0,0,1,0.84
45,2021-07-27,0,0,2.40,1.0,0,0,0,0,0,0.82
46,2021-07-29,0,0,2.34,1.0,0,0,0,0,0,0.80
47,2021-07-31,0,0,2.28,1.0,0,0,0,0,1,0.78
48,July,0,0,0.00,11.0,5,0,0,1,9,0.55
49,2021-08-01,0,0,2.23,1.0,0,0,0,0,1,0.77
50,2021-08-05,0,0,2.18,1.0,0,0,0,0,1,0.75
51,2021-08-06,0,0,2.14,1.0,0,0,0,0,1,0.73
52,2021-08-07,0,0,2.09,1.0,1,0,0,0,1,0.74
53,2021-08-10,0,0,2.44,0.2,2,2,0,2,1,0.81
54,2021-08-13,0,0,2.77,0.2,4,2,1,0,1,0.88
55,2021-08-15,0,0,2.72,1.0,0,0,0,0,0,0.87
56,2021-08-16,0,0,2.66,1.0,0,0,0,0,1,0.85
57,2021-08-18,0,0,2.79,1.0,1,1,0,0,1,0.85
58,2021-08-21,0,0,2.73,1.0,0,0,0,0,0,0.84
59,2021-08-22,0,0,2.68,1.0,1,0,0,0,1,0.84
60,2021-08-25,0,0,2.63,1.0,1,0,0,1,1,0.86
61,August,0,0,3.97,11.1,10,5,1,3,10,1.15
62,2021-09-02,0,0,2.59,1.0,1,0,0,0,1,0.86
63,2021-09-03,0,0,2.70,1.0,3,1,0,0,0,0.90
64,2021-09-05,0,0,2.81,1.0,2,1,1,0,1,0.92
65,2021-09-08,0,0,2.76,1.0,0,0,0,0,0,0.90
66,2021-09-12,0,0,2.72,1.0,1,0,0,0,0,0.91
67,September,0,0,3.60,5.0,7,2,1,0,2,1.40
