,date,W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
0,2018-03-30,0,1,6.35,5.2,8,4,0,4,2,2.12
1,March,0,1,6.35,5.2,8,4,0,4,2,2.12
2,2018-04-04,0,0,5.40,6.0,6,3,1,2,7,1.71
3,2018-04-10,1,0,3.66,8.0,3,1,0,5,4,1.42
4,2018-04-19,0,1,3.86,6.0,7,3,0,2,2,1.44
5,2018-04-25,0,0,3.69,6.0,3,2,1,2,8,1.33
6,2018-04-30,1,0,4.06,6.0,6,4,1,3,2,1.35
7,April,2,1,3.66,32.0,25,13,3,14,23,1.22
8,2018-05-05,0,1,4.14,3.2,5,2,0,4,3,1.45
9,2018-05-11,0,0,4.08,5.0,5,2,1,3,4,1.47
10,2018-05-17,0,1,4.47,4.0,5,4,1,4,8,1.53
11,2018-05-23,0,0,4.07,5.0,2,0,0,5,2,1.52
12,2018-05-28,0,1,4.77,5.0,9,7,2,1,4,1.56
13,May,0,3,5.96,22.2,26,15,4,17,21,1.90
14,2018-06-03,1,0,4.48,6.0,2,1,1,3,7,1.49
15,2018-06-09,0,0,4.33,6.1,6,2,0,4,5,1.50
16,2018-06-15,0,0,4.35,6.0,6,3,0,2,8,1.49
17,2018-06-21,0,0,4.52,1.0,2,2,0,1,1,1.51
18,June,1,0,3.72,19.1,16,8,1,10,21,1.34
19,2018-08-25,0,0,4.95,4.0,10,6,0,2,2,1.58
20,2018-08-31,0,0,5.22,4.1,8,5,0,3,2,1.63
21,August,0,0,11.88,8.1,18,11,0,5,4,2.76
22,2018-09-05,1,0,5.17,6.0,6,3,2,2,8,1.61
23,2018-09-12,0,1,4.90,7.0,3,1,0,3,6,1.55
24,2018-09-18,0,0,4.89,4.0,4,2,1,3,1,1.56
25,September,1,1,3.18,17.0,13,6,3,8,15,1.24
