,date,W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
0,2021-04-04,0,0,3.38,1,0,5.1,4,2,2,0,2,4,1.13
1,2021-04-10,0,1,7.71,1,0,4.0,5,6,6,3,3,3,1.50
2,2021-04-15,0,1,6.08,1,0,4.0,2,2,1,1,4,5,1.50
3,2021-04-21,0,0,4.96,0,0,3.0,3,0,0,0,3,2,1.59
4,2021-04-25,0,1,5.21,0,0,2.2,4,2,2,1,0,3,1.58
5,2021-04-30,0,1,6.14,1,0,3.0,5,4,4,3,2,1,1.68
6,April,0,4,6.14,4,0,22.0,23,16,15,8,14,18,1.68
7,2021-05-07,0,1,5.67,1,0,5.0,4,2,2,2,2,8,1.59
8,2021-05-14,0,1,5.73,1,0,6.0,8,4,4,1,1,5,1.58
9,2021-05-19,1,0,5.45,1,0,5.0,4,2,2,1,2,9,1.53
10,2021-05-25,0,1,5.23,1,0,5.0,6,2,2,1,1,9,1.51
11,2021-05-30,1,0,4.59,1,0,6.0,3,0,0,0,3,8,1.45
12,May,2,3,3.33,5,0,27.0,25,10,10,5,9,39,1.26
13,2021-06-05,1,0,4.33,1,0,5.0,4,1,1,0,3,11,1.44
14,2021-06-11,0,0,4.35,1,0,6.0,7,4,3,1,3,6,1.47
15,2021-06-16,1,0,4.36,1,0,6.0,6,3,3,2,2,7,1.45
16,2021-06-22,0,0,4.33,1,0,4.2,4,2,2,0,2,4,1.44
17,2021-06-27,0,0,4.06,1,0,7.0,1,1,1,0,3,9,1.36
18,June,2,0,3.14,5,0,28.2,22,11,10,3,13,37,1.22
19,2021-07-03,1,0,4.35,1,0,5.0,8,5,5,1,1,6,1.39
20,2021-07-08,0,1,4.36,1,0,6.0,6,5,3,2,1,5,1.38
21,2021-07-20,1,0,4.18,1,0,6.0,4,1,1,0,0,4,1.33
22,2021-07-25,0,1,4.42,1,0,5.0,5,5,5,3,0,4,1.31
23,2021-07-30,0,1,4.53,1,0,5.2,7,4,4,3,1,4,1.32
24,July,2,3,5.86,5,0,27.2,30,20,18,9,3,23,1.19
25,2021-08-05,1,0,4.32,1,0,5.0,5,0,0,0,1,4,1.31
26,2021-08-11,1,0,4.10,1,0,6.0,5,0,0,0,1,6,1.30
27,2021-08-18,0,1,4.02,1,0,6.2,6,2,2,1,0,7,1.28
28,2021-08-25,0,0,4.01,1,0,5.0,3,2,2,2,1,10,1.26
29,2021-08-31,0,1,4.26,1,0,5.0,7,6,6,2,3,6,1.29
30,August,2,2,3.25,5,0,27.2,26,10,10,5,6,33,1.16
31,2021-09-06,0,0,4.30,1,0,3.0,4,2,2,1,0,4,1.29
32,2021-09-12,0,0,4.21,1,0,3.0,1,0,0,0,1,6,1.27
33,2021-09-18,0,0,4.25,1,0,3.0,3,2,2,1,0,2,1.27
34,2021-09-25,0,0,4.13,1,0,4.0,1,0,0,0,0,1,1.24
35,2021-09-30,0,0,4.34,1,0,3.1,6,5,5,3,1,1,1.26
36,September,0,0,4.96,5,0,16.1,15,9,9,5,2,14,1.04
